"Date","Agegroup","At least one dose_cumulative","Second_dose_cumulative","fully_vaccinated_cumulative","third_dose_cumulative","Total population","Percent_at_least_one_dose","Percent_fully_vaccinated","Percent_3doses"
2021-06-08,"Ontario_12plus",9360875,1315880,0,0,13038032,.7180,.1009,.0000
2021-06-08,"Undisclosed_or_missing",231,63,0,0,0,.0000,.0000,.0000
2021-06-09,"12-17yrs",231466,763,0,0,961857,.2406,.0008,.0000
2021-06-09,"18-29yrs",1391011,117767,0,0,2454802,.5666,.0480,.0000
2021-06-09,"30-39yrs",1334978,162117,0,0,2077137,.6427,.0780,.0000
2021-06-09,"40-49yrs",1331990,160673,0,0,1855340,.7179,.0866,.0000
2021-06-09,"50-59yrs",1532698,194354,0,0,2019276,.7590,.0962,.0000
2021-06-09,"60-69yrs",1647201,267949,0,0,1813493,.9083,.1478,.0000
2021-06-09,"70-79yrs",1181373,203794,0,0,1181151,.9999,.1725,.0000
2021-06-09,"80+",780799,318573,0,0,674976,.9999,.4720,.0000
2021-06-09,"Adults_18plus",9200050,1425227,0,0,12076175,.7618,.1180,.0000
2021-06-09,"Ontario_12plus",9431516,1425990,0,0,13038032,.7234,.1094,.0000
2021-06-09,"Undisclosed_or_missing",234,63,0,0,0,.0000,.0000,.0000
2021-06-10,"12-17yrs",242815,880,0,0,961857,.2524,.0009,.0000
2021-06-10,"18-29yrs",1412047,123624,0,0,2454802,.5752,.0504,.0000
2021-06-10,"30-39yrs",1347997,170007,0,0,2077137,.6490,.0818,.0000
2021-06-10,"40-49yrs",1342001,169231,0,0,1855340,.7233,.0912,.0000
2021-06-10,"50-59yrs",1538896,207537,0,0,2019276,.7621,.1028,.0000
2021-06-10,"60-69yrs",1650217,294756,0,0,1813493,.9100,.1625,.0000
2021-06-10,"70-79yrs",1182549,239261,0,0,1181151,.9999,.2026,.0000
2021-06-10,"80+",781226,339275,0,0,674976,.9999,.5026,.0000
2021-06-10,"Adults_18plus",9254933,1543691,0,0,12076175,.7664,.1278,.0000
2021-06-10,"Ontario_12plus",9497748,1544571,0,0,13038032,.7285,.1185,.0000
2021-06-10,"Undisclosed_or_missing",237,66,0,0,0,.0000,.0000,.0000
2021-06-11,"12-17yrs",254153,1245,0,0,961857,.2642,.0013,.0000
2021-06-11,"18-29yrs",1433037,131701,0,0,2454802,.5838,.0537,.0000
2021-06-11,"30-39yrs",1361402,180977,0,0,2077137,.6554,.0871,.0000
2021-06-11,"40-49yrs",1352025,180521,0,0,1855340,.7287,.0973,.0000
2021-06-11,"50-59yrs",1545455,224222,0,0,2019276,.7654,.1110,.0000
2021-06-11,"60-69yrs",1653490,324331,0,0,1813493,.9118,.1788,.0000
2021-06-11,"70-79yrs",1183870,276302,0,0,1181151,.9999,.2339,.0000
2021-06-11,"80+",781659,361707,0,0,674976,.9999,.5359,.0000
2021-06-11,"Adults_18plus",9310938,1679761,0,0,12076175,.7710,.1391,.0000
2021-06-11,"Ontario_12plus",9565091,1681006,0,0,13038032,.7336,.1289,.0000
2021-06-11,"Undisclosed_or_missing",240,71,0,0,0,.0000,.0000,.0000
2021-06-12,"12-17yrs",263189,1551,0,0,961857,.2736,.0016,.0000
2021-06-12,"18-29yrs",1452077,140207,0,0,2454802,.5915,.0571,.0000
2021-06-12,"30-39yrs",1375175,192526,0,0,2077137,.6621,.0927,.0000
2021-06-12,"40-49yrs",1361589,192229,0,0,1855340,.7339,.1036,.0000
2021-06-12,"50-59yrs",1551719,241496,0,0,2019276,.7685,.1196,.0000
2021-06-12,"60-69yrs",1656726,353572,0,0,1813493,.9136,.1950,.0000
2021-06-12,"70-79yrs",1185053,313234,0,0,1181151,.9999,.2652,.0000
2021-06-12,"80+",782072,382565,0,0,674976,.9999,.5668,.0000
2021-06-12,"Adults_18plus",9364411,1815829,0,0,12076175,.7754,.1504,.0000
2021-06-12,"Ontario_12plus",9627600,1817380,0,0,13038032,.7384,.1394,.0000
2021-06-12,"Undisclosed_or_missing",241,73,0,0,0,.0000,.0000,.0000
2021-06-13,"12-17yrs",272650,1977,0,0,961857,.2835,.0021,.0000
2021-06-13,"18-29yrs",1470832,149533,0,0,2454802,.5992,.0609,.0000
2021-06-13,"30-39yrs",1387355,202954,0,0,2077137,.6679,.0977,.0000
2021-06-13,"40-49yrs",1370045,202714,0,0,1855340,.7384,.1093,.0000
2021-06-13,"50-59yrs",1557441,258095,0,0,2019276,.7713,.1278,.0000
2021-06-13,"60-69yrs",1659542,381805,0,0,1813493,.9151,.2105,.0000
2021-06-13,"70-79yrs",1186111,349243,0,0,1181151,.9999,.2957,.0000
2021-06-13,"80+",782353,401899,0,0,674976,.9999,.5954,.0000
2021-06-13,"Adults_18plus",9413679,1946243,0,0,12076175,.7795,.1612,.0000
2021-06-13,"Ontario_12plus",9686329,1948220,0,0,13038032,.7429,.1494,.0000
2021-06-13,"Undisclosed_or_missing",243,73,0,0,0,.0000,.0000,.0000
2021-06-14,"12-17yrs",279078,2576,0,0,961857,.2901,.0027,.0000
2021-06-14,"18-29yrs",1483702,156748,0,0,2454802,.6044,.0639,.0000
2021-06-14,"30-39yrs",1395336,211089,0,0,2077137,.6718,.1016,.0000
2021-06-14,"40-49yrs",1375183,210659,0,0,1855340,.7412,.1135,.0000
2021-06-14,"50-59yrs",1561004,270970,0,0,2019276,.7731,.1342,.0000
2021-06-14,"60-69yrs",1661295,403629,0,0,1813493,.9161,.2226,.0000
2021-06-14,"70-79yrs",1186763,374953,0,0,1181151,.9999,.3174,.0000
2021-06-14,"80+",782473,416087,0,0,674976,.9999,.6164,.0000
2021-06-14,"Adults_18plus",9445756,2044135,0,0,12076175,.7822,.1693,.0000
2021-06-14,"Ontario_12plus",9724834,2046711,0,0,13038032,.7459,.1570,.0000
2021-06-14,"Undisclosed_or_missing",244,73,0,0,0,.0000,.0000,.0000
2021-06-15,"12-17yrs",287197,3260,0,0,961857,.2986,.0034,.0000
2021-06-15,"18-29yrs",1497405,169780,0,0,2454802,.6100,.0692,.0000
2021-06-15,"30-39yrs",1403603,226287,0,0,2077137,.6757,.1089,.0000
2021-06-15,"40-49yrs",1380575,223856,0,0,1855340,.7441,.1207,.0000
2021-06-15,"50-59yrs",1564732,289925,0,0,2019276,.7749,.1436,.0000
2021-06-15,"60-69yrs",1663421,435158,0,0,1813493,.9172,.2400,.0000
2021-06-15,"70-79yrs",1187605,411678,0,0,1181151,.9999,.3485,.0000
2021-06-15,"80+",782704,433256,0,0,674976,.9999,.6419,.0000
2021-06-15,"Adults_18plus",9480045,2189940,0,0,12076175,.7850,.1813,.0000
2021-06-15,"Ontario_12plus",9767242,2193200,0,0,13038032,.7491,.1682,.0000
2021-06-15,"Undisclosed_or_missing",247,74,0,0,0,.0000,.0000,.0000
2021-06-16,"12-17yrs",296237,4125,0,0,961857,.3080,.0043,.0000
2021-06-16,"18-29yrs",1511435,184423,0,0,2454802,.6157,.0751,.0000
2021-06-16,"30-39yrs",1411527,244189,0,0,2077137,.6796,.1176,.0000
2021-06-16,"40-49yrs",1385306,240791,0,0,1855340,.7467,.1298,.0000
2021-06-16,"50-59yrs",1568100,312995,0,0,2019276,.7766,.1550,.0000
2021-06-16,"60-69yrs",1665488,470690,0,0,1813493,.9184,.2595,.0000
2021-06-16,"70-79yrs",1188413,449093,0,0,1181151,.9999,.3802,.0000
2021-06-16,"80+",782983,449975,0,0,674976,.9999,.6667,.0000
2021-06-16,"Adults_18plus",9513252,2352156,0,0,12076175,.7878,.1948,.0000
2021-06-16,"Ontario_12plus",9809489,2356281,0,0,13038032,.7524,.1807,.0000
2021-06-16,"Undisclosed_or_missing",249,75,0,0,0,.0000,.0000,.0000
2021-06-17,"12-17yrs",303815,5142,0,0,961857,.3159,.0053,.0000
2021-06-17,"18-29yrs",1523863,200079,0,0,2454802,.6208,.0815,.0000
2021-06-17,"30-39yrs",1418635,262774,0,0,2077137,.6830,.1265,.0000
2021-06-17,"40-49yrs",1389790,259724,0,0,1855340,.7491,.1400,.0000
2021-06-17,"50-59yrs",1571311,337889,0,0,2019276,.7782,.1673,.0000
2021-06-17,"60-69yrs",1667370,509029,0,0,1813493,.9194,.2807,.0000
2021-06-17,"70-79yrs",1189198,485880,0,0,1181151,.9999,.4114,.0000
2021-06-17,"80+",783245,467624,0,0,674976,.9999,.6928,.0000
2021-06-17,"Adults_18plus",9543412,2522999,0,0,12076175,.7903,.2089,.0000
2021-06-17,"Ontario_12plus",9847227,2528141,0,0,13038032,.7553,.1939,.0000
2021-06-17,"Undisclosed_or_missing",252,77,0,0,0,.0000,.0000,.0000
2021-06-18,"12-17yrs",310814,6221,0,0,961857,.3231,.0065,.0000
2021-06-18,"18-29yrs",1535156,215872,0,0,2454802,.6254,.0879,.0000
2021-06-18,"30-39yrs",1425383,281677,0,0,2077137,.6862,.1356,.0000
2021-06-18,"40-49yrs",1394067,280808,0,0,1855340,.7514,.1514,.0000
2021-06-18,"50-59yrs",1574345,365682,0,0,2019276,.7797,.1811,.0000
2021-06-18,"60-69yrs",1669221,549129,0,0,1813493,.9204,.3028,.0000
2021-06-18,"70-79yrs",1189928,523653,0,0,1181151,.9999,.4433,.0000
2021-06-18,"80+",783497,486250,0,0,674976,.9999,.7204,.0000
2021-06-18,"Adults_18plus",9571597,2703071,0,0,12076175,.7926,.2238,.0000
2021-06-18,"Ontario_12plus",9882411,2709292,0,0,13038032,.7580,.2078,.0000
2021-06-18,"Undisclosed_or_missing",254,77,0,0,0,.0000,.0000,.0000
2021-06-19,"12-17yrs",316908,7118,0,0,961857,.3295,.0074,.0000
2021-06-19,"18-29yrs",1545812,231276,0,0,2454802,.6297,.0942,.0000
2021-06-19,"30-39yrs",1432854,300656,0,0,2077137,.6898,.1447,.0000
2021-06-19,"40-49yrs",1398826,303388,0,0,1855340,.7539,.1635,.0000
2021-06-19,"50-59yrs",1577745,395468,0,0,2019276,.7813,.1958,.0000
2021-06-19,"60-69yrs",1671163,589775,0,0,1813493,.9215,.3252,.0000
2021-06-19,"70-79yrs",1190660,559466,0,0,1181151,.9999,.4737,.0000
2021-06-19,"80+",783744,501761,0,0,674976,.9999,.7434,.0000
2021-06-19,"Adults_18plus",9600804,2881790,0,0,12076175,.7950,.2386,.0000
2021-06-19,"Ontario_12plus",9917712,2888908,0,0,13038032,.7607,.2216,.0000
2021-06-19,"Undisclosed_or_missing",256,77,0,0,0,.0000,.0000,.0000
2021-06-20,"12-17yrs",324231,8377,0,0,961857,.3371,.0087,.0000
2021-06-20,"18-29yrs",1557502,245575,0,0,2454802,.6345,.1000,.0000
2021-06-20,"30-39yrs",1439704,316272,0,0,2077137,.6931,.1523,.0000
2021-06-20,"40-49yrs",1402914,323166,0,0,1855340,.7561,.1742,.0000
2021-06-20,"50-59yrs",1580689,422280,0,0,2019276,.7828,.2091,.0000
2021-06-20,"60-69yrs",1672891,622435,0,0,1813493,.9225,.3432,.0000
2021-06-20,"70-79yrs",1191296,587579,0,0,1181151,.9999,.4975,.0000
2021-06-20,"80+",783869,513249,0,0,674976,.9999,.7604,.0000
2021-06-20,"Adults_18plus",9628865,3030556,0,0,12076175,.7973,.2510,.0000
2021-06-20,"Ontario_12plus",9953096,3038933,0,0,13038032,.7634,.2331,.0000
2021-06-20,"Undisclosed_or_missing",257,77,0,0,0,.0000,.0000,.0000
2021-06-21,"12-17yrs",328036,9190,0,0,961857,.3410,.0096,.0000
2021-06-21,"18-29yrs",1564600,255390,0,0,2454802,.6374,.1040,.0000
2021-06-21,"30-39yrs",1444010,326599,0,0,2077137,.6952,.1572,.0000
2021-06-21,"40-49yrs",1405323,336541,0,0,1855340,.7574,.1814,.0000
2021-06-21,"50-59yrs",1582388,440716,0,0,2019276,.7836,.2183,.0000
2021-06-21,"60-69yrs",1673793,643850,0,0,1813493,.9230,.3550,.0000
2021-06-21,"70-79yrs",1191687,605833,0,0,1181151,.9999,.5129,.0000
2021-06-21,"80+",783901,519825,0,0,674976,.9999,.7701,.0000
2021-06-21,"Adults_18plus",9645702,3128754,0,0,12076175,.7987,.2591,.0000
2021-06-21,"Ontario_12plus",9973738,3137944,0,0,13038032,.7650,.2407,.0000
2021-06-21,"Undisclosed_or_missing",258,77,0,0,0,.0000,.0000,.0000
2021-06-22,"12-17yrs",332379,10200,0,0,961857,.3456,.0106,.0000
2021-06-22,"18-29yrs",1573270,270847,0,0,2454802,.6409,.1103,.0000
2021-06-22,"30-39yrs",1449640,344476,0,0,2077137,.6979,.1658,.0000
2021-06-22,"40-49yrs",1408805,362142,0,0,1855340,.7593,.1952,.0000
2021-06-22,"50-59yrs",1585055,474087,0,0,2019276,.7850,.2348,.0000
2021-06-22,"60-69yrs",1675455,684036,0,0,1813493,.9239,.3772,.0000
2021-06-22,"70-79yrs",1192377,635427,0,0,1181151,.9999,.5380,.0000
2021-06-22,"80+",784094,533292,0,0,674976,.9999,.7901,.0000
2021-06-22,"Adults_18plus",9668696,3304307,0,0,12076175,.8006,.2736,.0000
2021-06-22,"Ontario_12plus",10001075,3314507,0,0,13038032,.7671,.2542,.0000
2021-06-22,"Undisclosed_or_missing",261,77,0,0,0,.0000,.0000,.0000
2021-06-23,"12-17yrs",337169,11649,0,0,961857,.3505,.0121,.0000
2021-06-23,"18-29yrs",1582059,289203,0,0,2454802,.6445,.1178,.0000
2021-06-23,"30-39yrs",1455449,366713,0,0,2077137,.7007,.1765,.0000
2021-06-23,"40-49yrs",1412462,391334,0,0,1855340,.7613,.2109,.0000
2021-06-23,"50-59yrs",1587804,511654,0,0,2019276,.7863,.2534,.0000
2021-06-23,"60-69yrs",1677207,726613,0,0,1813493,.9248,.4007,.0000
2021-06-23,"70-79yrs",1193059,670141,0,0,1181151,.9999,.5674,.0000
2021-06-23,"80+",784313,548259,0,0,674976,.9999,.8123,.0000
2021-06-23,"Adults_18plus",9692353,3503917,0,0,12076175,.8026,.2902,.0000
2021-06-23,"Ontario_12plus",10029522,3515566,0,0,13038032,.7693,.2696,.0000
2021-06-23,"Undisclosed_or_missing",261,77,0,0,0,.0000,.0000,.0000
2021-06-24,"12-17yrs",341383,13613,0,0,961857,.3549,.0142,.0000
2021-06-24,"18-29yrs",1590402,310575,0,0,2454802,.6479,.1265,.0000
2021-06-24,"30-39yrs",1460801,391851,0,0,2077137,.7033,.1886,.0000
2021-06-24,"40-49yrs",1415909,421095,0,0,1855340,.7632,.2270,.0000
2021-06-24,"50-59yrs",1590411,547374,0,0,2019276,.7876,.2711,.0000
2021-06-24,"60-69yrs",1678849,766399,0,0,1813493,.9258,.4226,.0000
2021-06-24,"70-79yrs",1193719,701964,0,0,1181151,.9999,.5943,.0000
2021-06-24,"80+",784543,562859,0,0,674976,.9999,.8339,.0000
2021-06-24,"Adults_18plus",9714634,3702117,0,0,12076175,.8044,.3066,.0000
2021-06-24,"Ontario_12plus",10056017,3715730,0,0,13038032,.7713,.2850,.0000
2021-06-24,"Undisclosed_or_missing",262,78,0,0,0,.0000,.0000,.0000
2021-06-25,"12-17yrs",345461,16366,0,0,961857,.3592,.0170,.0000
2021-06-25,"18-29yrs",1598940,334970,0,0,2454802,.6514,.1365,.0000
2021-06-25,"30-39yrs",1466679,420287,0,0,2077137,.7061,.2023,.0000
2021-06-25,"40-49yrs",1419638,454185,0,0,1855340,.7652,.2448,.0000
2021-06-25,"50-59yrs",1593228,587520,0,0,2019276,.7890,.2910,.0000
2021-06-25,"60-69yrs",1680655,810177,0,0,1813493,.9268,.4467,.0000
2021-06-25,"70-79yrs",1194426,735815,0,0,1181151,.9999,.6230,.0000
2021-06-25,"80+",784792,578677,0,0,674976,.9999,.8573,.0000
2021-06-25,"Adults_18plus",9738358,3921631,0,0,12076175,.8064,.3247,.0000
2021-06-25,"Ontario_12plus",10083819,3937997,0,0,13038032,.7734,.3020,.0000
2021-06-25,"Undisclosed_or_missing",265,79,0,0,0,.0000,.0000,.0000
2021-06-26,"12-17yrs",349768,19678,0,0,961857,.3636,.0205,.0000
2021-06-26,"18-29yrs",1608027,362029,0,0,2454802,.6551,.1475,.0000
2021-06-26,"30-39yrs",1473235,453181,0,0,2077137,.7093,.2182,.0000
2021-06-26,"40-49yrs",1423789,491922,0,0,1855340,.7674,.2651,.0000
2021-06-26,"50-59yrs",1596323,632175,0,0,2019276,.7905,.3131,.0000
2021-06-26,"60-69yrs",1682435,854696,0,0,1813493,.9277,.4713,.0000
2021-06-26,"70-79yrs",1195082,763735,0,0,1181151,.9999,.6466,.0000
2021-06-26,"80+",784955,591038,0,0,674976,.9999,.8756,.0000
2021-06-26,"Adults_18plus",9763846,4148776,0,0,12076175,.8085,.3436,.0000
2021-06-26,"Ontario_12plus",10113614,4168454,0,0,13038032,.7757,.3197,.0000
2021-06-26,"Undisclosed_or_missing",267,79,0,0,0,.0000,.0000,.0000
2021-06-27,"12-17yrs",354580,23282,0,0,961857,.3686,.0242,.0000
2021-06-27,"18-29yrs",1616850,384860,0,0,2454802,.6586,.1568,.0000
2021-06-27,"30-39yrs",1478953,477071,0,0,2077137,.7120,.2297,.0000
2021-06-27,"40-49yrs",1427389,519576,0,0,1855340,.7693,.2800,.0000
2021-06-27,"50-59yrs",1598913,667103,0,0,2019276,.7918,.3304,.0000
2021-06-27,"60-69yrs",1683901,888260,0,0,1813493,.9285,.4898,.0000
2021-06-27,"70-79yrs",1195608,784581,0,0,1181151,.9999,.6643,.0000
2021-06-27,"80+",785046,600221,0,0,674976,.9999,.8892,.0000
2021-06-27,"Adults_18plus",9786660,4321672,0,0,12076175,.8104,.3579,.0000
2021-06-27,"Ontario_12plus",10141240,4344954,0,0,13038032,.7778,.3333,.0000
2021-06-27,"Undisclosed_or_missing",269,80,0,0,0,.0000,.0000,.0000
2021-06-28,"12-17yrs",357740,27326,0,0,961857,.3719,.0284,.0000
2021-06-28,"18-29yrs",1623359,412517,0,0,2454802,.6613,.1680,.0000
2021-06-28,"30-39yrs",1483539,508086,0,0,2077137,.7142,.2446,.0000
2021-06-28,"40-49yrs",1430127,548399,0,0,1855340,.7708,.2956,.0000
2021-06-28,"50-59yrs",1601046,700567,0,0,2019276,.7929,.3469,.0000
2021-06-28,"60-69yrs",1685063,917360,0,0,1813493,.9292,.5059,.0000
2021-06-28,"70-79yrs",1196030,801600,0,0,1181151,.9999,.6787,.0000
2021-06-28,"80+",785096,606711,0,0,674976,.9999,.8989,.0000
2021-06-28,"Adults_18plus",9804260,4495240,0,0,12076175,.8119,.3722,.0000
2021-06-28,"Ontario_12plus",10162000,4522566,0,0,13038032,.7794,.3469,.0000
2021-06-28,"Undisclosed_or_missing",270,81,0,0,0,.0000,.0000,.0000
2021-06-29,"12-17yrs",360726,31708,0,0,961857,.3750,.0330,.0000
2021-06-29,"18-29yrs",1630781,444671,0,0,2454802,.6643,.1811,.0000
2021-06-29,"30-39yrs",1488845,542113,0,0,2077137,.7168,.2610,.0000
2021-06-29,"40-49yrs",1433565,583344,0,0,1855340,.7727,.3144,.0000
2021-06-29,"50-59yrs",1603694,741458,0,0,2019276,.7942,.3672,.0000
2021-06-29,"60-69yrs",1686701,959661,0,0,1813493,.9301,.5292,.0000
2021-06-29,"70-79yrs",1196694,827485,0,0,1181151,.9999,.7006,.0000
2021-06-29,"80+",785256,616861,0,0,674976,.9999,.9139,.0000
2021-06-29,"Adults_18plus",9825536,4715593,0,0,12076175,.8136,.3905,.0000
2021-06-29,"Ontario_12plus",10186262,4747301,0,0,13038032,.7813,.3641,.0000
2021-06-29,"Undisclosed_or_missing",272,84,0,0,0,.0000,.0000,.0000
2021-06-30,"12-17yrs",363659,36826,0,0,961857,.3781,.0383,.0000
2021-06-30,"18-29yrs",1638054,481761,0,0,2454802,.6673,.1963,.0000
2021-06-30,"30-39yrs",1493744,580014,0,0,2077137,.7191,.2792,.0000
2021-06-30,"40-49yrs",1436912,620840,0,0,1855340,.7745,.3346,.0000
2021-06-30,"50-59yrs",1606466,785467,0,0,2019276,.7956,.3890,.0000
2021-06-30,"60-69yrs",1688481,1005815,0,0,1813493,.9311,.5546,.0000
2021-06-30,"70-79yrs",1197440,856953,0,0,1181151,.9999,.7255,.0000
2021-06-30,"80+",785482,630307,0,0,674976,.9999,.9338,.0000
2021-06-30,"Adults_18plus",9846579,4961157,0,0,12076175,.8154,.4108,.0000
2021-06-30,"Ontario_12plus",10210238,4997983,0,0,13038032,.7831,.3833,.0000
2021-06-30,"Undisclosed_or_missing",278,84,0,0,0,.0000,.0000,.0000
2021-07-01,"12-17yrs",366885,42090,0,0,961857,.3814,.0438,.0000
2021-07-01,"18-29yrs",1645462,518612,0,0,2454802,.6703,.2113,.0000
2021-07-01,"30-39yrs",1499113,618207,0,0,2077137,.7217,.2976,.0000
2021-07-01,"40-49yrs",1440408,659287,0,0,1855340,.7764,.3553,.0000
2021-07-01,"50-59yrs",1609372,828755,0,0,2019276,.7970,.4104,.0000
2021-07-01,"60-69yrs",1690182,1049072,0,0,1813493,.9320,.5785,.0000
2021-07-01,"70-79yrs",1198177,885128,0,0,1181151,.9999,.7494,.0000
2021-07-01,"80+",785736,642808,0,0,674976,.9999,.9523,.0000
2021-07-01,"Adults_18plus",9868450,5201869,0,0,12076175,.8172,.4308,.0000
2021-07-01,"Ontario_12plus",10235335,5243959,0,0,13038032,.7850,.4022,.0000
2021-07-01,"Undisclosed_or_missing",278,85,0,0,0,.0000,.0000,.0000
2021-07-02,"12-17yrs",368385,45404,0,0,961857,.3830,.0472,.0000
2021-07-02,"18-29yrs",1649249,540693,0,0,2454802,.6718,.2203,.0000
2021-07-02,"30-39yrs",1501470,639860,0,0,2077137,.7229,.3080,.0000
2021-07-02,"40-49yrs",1441892,678573,0,0,1855340,.7772,.3657,.0000
2021-07-02,"50-59yrs",1610587,851738,0,0,2019276,.7976,.4218,.0000
2021-07-02,"60-69yrs",1690886,1072253,0,0,1813493,.9324,.5913,.0000
2021-07-02,"70-79yrs",1198517,900032,0,0,1181151,.9999,.7620,.0000
2021-07-02,"80+",785769,648217,0,0,674976,.9999,.9604,.0000
2021-07-02,"Adults_18plus",9878370,5331366,0,0,12076175,.8180,.4415,.0000
2021-07-02,"Ontario_12plus",10246755,5376770,0,0,13038032,.7859,.4124,.0000
2021-07-02,"Undisclosed_or_missing",281,85,0,0,0,.0000,.0000,.0000
2021-07-03,"12-17yrs",370634,49886,0,0,961857,.3853,.0519,.0000
2021-07-03,"18-29yrs",1655193,571560,0,0,2454802,.6743,.2328,.0000
2021-07-03,"30-39yrs",1505639,671261,0,0,2077137,.7249,.3232,.0000
2021-07-03,"40-49yrs",1444786,709501,0,0,1855340,.7787,.3824,.0000
2021-07-03,"50-59yrs",1612883,887194,0,0,2019276,.7987,.4394,.0000
2021-07-03,"60-69yrs",1692361,1108642,0,0,1813493,.9332,.6113,.0000
2021-07-03,"70-79yrs",1199102,919616,0,0,1181151,.9999,.7786,.0000
2021-07-03,"80+",785874,655703,0,0,674976,.9999,.9714,.0000
2021-07-03,"Adults_18plus",9895838,5523477,0,0,12076175,.8195,.4574,.0000
2021-07-03,"Ontario_12plus",10266472,5573363,0,0,13038032,.7874,.4275,.0000
2021-07-03,"Undisclosed_or_missing",282,87,0,0,0,.0000,.0000,.0000
2021-07-04,"12-17yrs",372926,54279,0,0,961857,.3877,.0564,.0000
2021-07-04,"18-29yrs",1661417,601987,0,0,2454802,.6768,.2452,.0000
2021-07-04,"30-39yrs",1509703,699796,0,0,2077137,.7268,.3369,.0000
2021-07-04,"40-49yrs",1447429,737566,0,0,1855340,.7801,.3975,.0000
2021-07-04,"50-59yrs",1614947,919026,0,0,2019276,.7998,.4551,.0000
2021-07-04,"60-69yrs",1693687,1139420,0,0,1813493,.9339,.6283,.0000
2021-07-04,"70-79yrs",1199669,936006,0,0,1181151,.9999,.7925,.0000
2021-07-04,"80+",785982,661700,0,0,674976,.9999,.9803,.0000
2021-07-04,"Adults_18plus",9912834,5695501,0,0,12076175,.8209,.4716,.0000
2021-07-04,"Ontario_12plus",10285760,5749780,0,0,13038032,.7889,.4410,.0000
2021-07-04,"Undisclosed_or_missing",284,91,0,0,0,.0000,.0000,.0000
2021-07-05,"12-17yrs",374492,58294,0,0,961857,.3893,.0606,.0000
2021-07-05,"18-29yrs",1665260,626895,0,0,2454802,.6784,.2554,.0000
2021-07-05,"30-39yrs",1512387,723539,0,0,2077137,.7281,.3483,.0000
2021-07-05,"40-49yrs",1449137,760375,0,0,1855340,.7811,.4098,.0000
2021-07-05,"50-59yrs",1616285,943098,0,0,2019276,.8004,.4670,.0000
2021-07-05,"60-69yrs",1694495,1161142,0,0,1813493,.9344,.6403,.0000
2021-07-05,"70-79yrs",1199969,946643,0,0,1181151,.9999,.8015,.0000
2021-07-05,"80+",785998,665800,0,0,674976,.9999,.9864,.0000
2021-07-05,"Adults_18plus",9923531,5827492,0,0,12076175,.8217,.4826,.0000
2021-07-05,"Ontario_12plus",10298023,5885786,0,0,13038032,.7898,.4514,.0000
2021-07-05,"Undisclosed_or_missing",284,92,0,0,0,.0000,.0000,.0000
2021-07-06,"12-17yrs",376620,66477,0,0,961857,.3916,.0691,.0000
2021-07-06,"18-29yrs",1671100,663779,0,0,2454802,.6807,.2704,.0000
2021-07-06,"30-39yrs",1516465,757094,0,0,2077137,.7301,.3645,.0000
2021-07-06,"40-49yrs",1451979,793798,0,0,1855340,.7826,.4278,.0000
2021-07-06,"50-59yrs",1618727,978478,0,0,2019276,.8016,.4846,.0000
2021-07-06,"60-69yrs",1696048,1192762,0,0,1813493,.9352,.6577,.0000
2021-07-06,"70-79yrs",1200648,961325,0,0,1181151,.9999,.8139,.0000
2021-07-06,"80+",786217,671758,0,0,674976,.9999,.9952,.0000
2021-07-06,"Adults_18plus",9941184,6018994,0,0,12076175,.8232,.4984,.0000
2021-07-06,"Ontario_12plus",10317804,6085471,0,0,13038032,.7914,.4667,.0000
2021-07-06,"Undisclosed_or_missing",290,94,0,0,0,.0000,.0000,.0000
2021-07-07,"12-17yrs",378975,75681,0,0,961857,.3940,.0787,.0000
2021-07-07,"18-29yrs",1677860,704236,0,0,2454802,.6835,.2869,.0000
2021-07-07,"30-39yrs",1521317,793852,0,0,2077137,.7324,.3822,.0000
2021-07-07,"40-49yrs",1455247,830611,0,0,1855340,.7844,.4477,.0000
2021-07-07,"50-59yrs",1621469,1017898,0,0,2019276,.8030,.5041,.0000
2021-07-07,"60-69yrs",1697929,1229259,0,0,1813493,.9363,.6778,.0000
2021-07-07,"70-79yrs",1201381,978465,0,0,1181151,.9999,.8284,.0000
2021-07-07,"80+",786375,678732,0,0,674976,.9999,.9999,.0000
2021-07-07,"Adults_18plus",9961578,6233053,0,0,12076175,.8249,.5161,.0000
2021-07-07,"Ontario_12plus",10340553,6308734,0,0,13038032,.7931,.4839,.0000
2021-07-07,"Undisclosed_or_missing",291,96,0,0,0,.0000,.0000,.0000
2021-07-08,"12-17yrs",381160,86143,0,0,961857,.3963,.0896,.0000
2021-07-08,"18-29yrs",1683987,744055,0,0,2454802,.6860,.3031,.0000
2021-07-08,"30-39yrs",1525704,828926,0,0,2077137,.7345,.3991,.0000
2021-07-08,"40-49yrs",1458490,865173,0,0,1855340,.7861,.4663,.0000
2021-07-08,"50-59yrs",1624047,1053902,0,0,2019276,.8043,.5219,.0000
