"Date","PHU ID","PHU name","Agegroup","At least one dose_cumulative","Second_dose_cumulative","fully_vaccinated_cumulative","third_dose_cumulative","Total population","Percent_at_least_one_dose","Percent_fully_vaccinated","Percent_3doses"
2022-01-19,2257,"RENFREW COUNTY AND DISTRICT","Ontario_12plus",81964,,79407,41336,94858,.8641,.8371,.4358
2022-01-19,2258,"EASTERN ONTARIO","Ontario_12plus",170887,,165402,81342,188559,.9063,.8772,.4314
2022-01-19,2260,"SIMCOE MUSKOKA DISTRICT","Ontario_12plus",473757,,460552,233566,531241,.8918,.8669,.4397
2022-01-19,2261,"SUDBURY AND DISTRICT","Ontario_12plus",164896,,159625,83231,181534,.9083,.8793,.4585
2022-01-19,2262,"THUNDER BAY DISTRICT","Ontario_12plus",126092,,122055,61951,138605,.9097,.8806,.4470
2022-01-19,2263,"TIMISKAMING","Ontario_12plus",26119,,25251,14838,29666,.8804,.8512,.5002
2022-01-19,2265,"WATERLOO REGION","Ontario_12plus",480504,,466663,241918,525621,.9142,.8878,.4603
2022-01-19,2266,"WELLINGTON-DUFFERIN-GUELPH","Ontario_12plus",246694,,240885,127504,269761,.9145,.8930,.4727
2022-01-19,2268,"WINDSOR-ESSEX COUNTY","Ontario_12plus",339033,,328431,165765,378110,.8967,.8686,.4384
2022-01-19,2270,"YORK REGION","Ontario_12plus",955250,,933975,463390,1050337,.9095,.8892,.4412
2022-01-19,3895,"TORONTO","Ontario_12plus",2432350,,2354471,1127548,2666648,.9121,.8829,.4228
2022-01-19,4913,"SOUTHWESTERN","Ontario_12plus",162284,,158561,77134,187748,.8644,.8445,.4108
2022-01-19,5183,"HURON PERTH","Ontario_12plus",112120,,109685,64554,126056,.8894,.8701,.5121
2022-01-19,9999,"UNKNOWN","Ontario_12plus",26224,,15237,497,0,,,
2022-01-19,2226,"ALGOMA DISTRICT","Ontario_5plus",98596,,92055,52477,112839,.8738,.8158,.4651
2022-01-19,2227,"BRANT COUNTY","Ontario_5plus",124401,,116152,56821,144945,.8583,.8014,.3920
2022-01-19,2230,"DURHAM REGION","Ontario_5plus",603967,,562439,264130,671727,.8991,.8373,.3932
2022-01-19,2233,"GREY BRUCE","Ontario_5plus",135648,,127762,77364,167078,.8119,.7647,.4630
2022-01-19,2234,"HALDIMAND-NORFOLK","Ontario_5plus",92549,,87506,44052,114141,.8108,.7666,.3859
2022-01-19,2235,"HALIBURTON, KAWARTHA, PINE RIDGE","Ontario_5plus",157538,,148678,83375,183151,.8602,.8118,.4552
2022-01-19,2236,"HALTON REGION","Ontario_5plus",522147,,484095,235148,579551,.9010,.8353,.4057
2022-01-19,2237,"CITY OF HAMILTON","Ontario_5plus",478550,,449247,231387,552042,.8669,.8138,.4191
2022-01-19,2238,"HASTINGS & PRINCE EDWARD COUNTIES","Ontario_5plus",139671,,130189,77744,164832,.8474,.7898,.4717
2022-01-19,2240,"CHATHAM-KENT","Ontario_5plus",85223,,80046,43652,101565,.8391,.7881,.4298
2022-01-19,2241,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON","Ontario_5plus",184881,,170950,109545,200252,.9232,.8537,.5470
2022-01-19,2242,"LAMBTON COUNTY","Ontario_5plus",103834,,98150,48363,126574,.8203,.7754,.3821
2022-01-19,2243,"LEEDS, GRENVILLE AND LANARK DISTRICT","Ontario_5plus",160707,,151330,86209,172131,.9336,.8792,.5008
2022-01-19,2244,"MIDDLESEX-LONDON","Ontario_5plus",440070,,410087,199455,485049,.9073,.8455,.4112
2022-01-19,2246,"NIAGARA REGION","Ontario_5plus",397242,,373114,184002,460171,.8632,.8108,.3999
2022-01-19,2247,"NORTH BAY PARRY SOUND DISTRICT","Ontario_5plus",105255,,98727,56260,123747,.8506,.7978,.4546
2022-01-19,2249,"NORTHWESTERN","Ontario_5plus",72484,,65349,32834,76333,.9496,.8561,.4301
2022-01-19,2251,"CITY OF OTTAWA","Ontario_5plus",913734,,847567,487146,992312,.9208,.8541,.4909
2022-01-19,2253,"PEEL REGION","Ontario_5plus",1306419,,1220790,451760,1481534,.8818,.8240,.3049
2022-01-19,2255,"PETERBOROUGH COUNTY-CITY","Ontario_5plus",122620,,115421,68367,141576,.8661,.8153,.4829
2022-01-19,2256,"PORCUPINE","Ontario_5plus",70212,,64022,32591,80737,.8696,.7930,.4037
2022-01-19,2257,"RENFREW COUNTY AND DISTRICT","Ontario_5plus",85454,,79671,41336,103045,.8293,.7732,.4011
2022-01-19,2258,"EASTERN ONTARIO","Ontario_5plus",178714,,165922,81342,205075,.8715,.8091,.3966
2022-01-19,2260,"SIMCOE MUSKOKA DISTRICT","Ontario_5plus",492740,,461917,233566,575014,.8569,.8033,.4062
2022-01-19,2261,"SUDBURY AND DISTRICT","Ontario_5plus",172129,,160258,83231,196072,.8779,.8173,.4245
2022-01-19,2262,"THUNDER BAY DISTRICT","Ontario_5plus",131892,,122300,61951,149989,.8793,.8154,.4130
2022-01-19,2263,"TIMISKAMING","Ontario_5plus",27297,,25326,14838,32164,.8487,.7874,.4613
2022-01-19,2265,"WATERLOO REGION","Ontario_5plus",505122,,471047,241918,573162,.8813,.8218,.4221
2022-01-19,2266,"WELLINGTON-DUFFERIN-GUELPH","Ontario_5plus",260245,,244297,127504,295016,.8821,.8281,.4322
2022-01-19,2268,"WINDSOR-ESSEX COUNTY","Ontario_5plus",352554,,330648,165765,410271,.8593,.8059,.4040
2022-01-19,2270,"YORK REGION","Ontario_5plus",1007309,,941908,463390,1143703,.8807,.8236,.4052
2022-01-19,3895,"TORONTO","Ontario_5plus",2529104,,2377438,1127548,2851090,.8871,.8339,.3955
2022-01-19,4913,"SOUTHWESTERN","Ontario_5plus",169574,,158992,77134,206207,.8223,.7710,.3741
2022-01-19,5183,"HURON PERTH","Ontario_5plus",117261,,110797,64554,137903,.8503,.8034,.4681
2022-01-19,9999,"UNKNOWN","Ontario_5plus",26236,,15248,497,0,,,
2022-01-19,2226,"ALGOMA DISTRICT","Undisclosed_or_missing",25,,7,0,0,,,
2022-01-19,2227,"BRANT COUNTY","Undisclosed_or_missing",19,,2,0,0,,,
2022-01-19,2230,"DURHAM REGION","Undisclosed_or_missing",118,,4,0,0,,,
2022-01-19,2233,"GREY BRUCE","Undisclosed_or_missing",23,,4,2,0,,,
2022-01-19,2234,"HALDIMAND-NORFOLK","Undisclosed_or_missing",14,,3,0,0,,,
2022-01-19,2235,"HALIBURTON, KAWARTHA, PINE RIDGE","Undisclosed_or_missing",15,,4,0,0,,,
2022-01-19,2236,"HALTON REGION","Undisclosed_or_missing",77,,5,0,0,,,
2022-01-19,2237,"CITY OF HAMILTON","Undisclosed_or_missing",116,,14,2,0,,,
2022-01-19,2238,"HASTINGS & PRINCE EDWARD COUNTIES","Undisclosed_or_missing",25,,5,1,0,,,
2022-01-19,2240,"CHATHAM-KENT","Undisclosed_or_missing",9,,3,0,0,,,
2022-01-19,2241,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON","Undisclosed_or_missing",89,,13,0,0,,,
2022-01-19,2242,"LAMBTON COUNTY","Undisclosed_or_missing",73,,8,0,0,,,
2022-01-19,2243,"LEEDS, GRENVILLE AND LANARK DISTRICT","Undisclosed_or_missing",32,,4,0,0,,,
2022-01-19,2244,"MIDDLESEX-LONDON","Undisclosed_or_missing",115,,14,0,0,,,
2022-01-19,2246,"NIAGARA REGION","Undisclosed_or_missing",42,,3,0,0,,,
2022-01-19,2247,"NORTH BAY PARRY SOUND DISTRICT","Undisclosed_or_missing",15,,0,0,0,,,
2022-01-19,2249,"NORTHWESTERN","Undisclosed_or_missing",35,,6,1,0,,,
2022-01-19,2251,"CITY OF OTTAWA","Undisclosed_or_missing",1604,,1036,23,0,,,
2022-01-19,2253,"PEEL REGION","Undisclosed_or_missing",223,,47,5,0,,,
2022-01-19,2255,"PETERBOROUGH COUNTY-CITY","Undisclosed_or_missing",42,,7,0,0,,,
2022-01-19,2256,"PORCUPINE","Undisclosed_or_missing",15,,1,1,0,,,
2022-01-19,2257,"RENFREW COUNTY AND DISTRICT","Undisclosed_or_missing",19,,4,0,0,,,
2022-01-19,2258,"EASTERN ONTARIO","Undisclosed_or_missing",46,,4,0,0,,,
2022-01-19,2260,"SIMCOE MUSKOKA DISTRICT","Undisclosed_or_missing",49,,5,0,0,,,
2022-01-19,2261,"SUDBURY AND DISTRICT","Undisclosed_or_missing",27,,1,0,0,,,
2022-01-19,2262,"THUNDER BAY DISTRICT","Undisclosed_or_missing",36,,5,1,0,,,
2022-01-19,2263,"TIMISKAMING","Undisclosed_or_missing",4,,1,0,0,,,
2022-01-19,2265,"WATERLOO REGION","Undisclosed_or_missing",87,,8,0,0,,,
2022-01-19,2266,"WELLINGTON-DUFFERIN-GUELPH","Undisclosed_or_missing",62,,6,0,0,,,
2022-01-19,2268,"WINDSOR-ESSEX COUNTY","Undisclosed_or_missing",90,,11,0,0,,,
2022-01-19,2270,"YORK REGION","Undisclosed_or_missing",222,,22,1,0,,,
2022-01-19,3895,"TORONTO","Undisclosed_or_missing",1147,,117,9,0,,,
2022-01-19,4913,"SOUTHWESTERN","Undisclosed_or_missing",41,,2,0,0,,,
2022-01-19,5183,"HURON PERTH","Undisclosed_or_missing",31,,4,0,0,,,
2022-01-19,9999,"UNKNOWN","Undisclosed_or_missing",81,,46,2,0,,,
2022-01-20,2226,"ALGOMA DISTRICT","05-11yrs",4372,,888,0,7886,.5544,.1126,.0000
2022-01-20,2227,"BRANT COUNTY","05-11yrs",5159,,374,0,12899,.4000,.0290,.0000
2022-01-20,2230,"DURHAM REGION","05-11yrs",29767,,2224,0,59244,.5024,.0375,.0000
2022-01-20,2233,"GREY BRUCE","05-11yrs",5434,,620,0,13005,.4178,.0477,.0000
2022-01-20,2234,"HALDIMAND-NORFOLK","05-11yrs",3292,,595,0,8968,.3671,.0663,.0000
2022-01-20,2235,"HALIBURTON, KAWARTHA, PINE RIDGE","05-11yrs",5061,,368,0,11236,.4504,.0328,.0000
2022-01-20,2236,"HALTON REGION","05-11yrs",31671,,3319,0,53230,.5950,.0624,.0000
2022-01-20,2237,"CITY OF HAMILTON","05-11yrs",19896,,4411,0,42676,.4662,.1034,.0000
2022-01-20,2238,"HASTINGS & PRINCE EDWARD COUNTIES","05-11yrs",5733,,528,0,11790,.4863,.0448,.0000
2022-01-20,2240,"CHATHAM-KENT","05-11yrs",3214,,357,0,7995,.4020,.0447,.0000
2022-01-20,2241,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON","05-11yrs",9358,,1570,0,13808,.6777,.1137,.0000
2022-01-20,2242,"LAMBTON COUNTY","05-11yrs",3910,,797,0,9605,.4071,.0830,.0000
2022-01-20,2243,"LEEDS, GRENVILLE AND LANARK DISTRICT","05-11yrs",6353,,527,0,11731,.5416,.0449,.0000
2022-01-20,2244,"MIDDLESEX-LONDON","05-11yrs",20644,,2052,0,38848,.5314,.0528,.0000
2022-01-20,2246,"NIAGARA REGION","05-11yrs",14401,,1482,0,32603,.4417,.0455,.0000
2022-01-20,2247,"NORTH BAY PARRY SOUND DISTRICT","05-11yrs",3566,,257,0,8478,.4206,.0303,.0000
2022-01-20,2249,"NORTHWESTERN","05-11yrs",4094,,222,0,7422,.5516,.0299,.0000
2022-01-20,2251,"CITY OF OTTAWA","05-11yrs",52200,,12074,0,78408,.6657,.1540,.0000
2022-01-20,2253,"PEEL REGION","05-11yrs",51207,,2852,0,121642,.4210,.0234,.0000
2022-01-20,2255,"PETERBOROUGH COUNTY-CITY","05-11yrs",4956,,743,0,10019,.4947,.0742,.0000
2022-01-20,2256,"PORCUPINE","05-11yrs",3163,,175,0,7067,.4476,.0248,.0000
2022-01-20,2257,"RENFREW COUNTY AND DISTRICT","05-11yrs",3531,,322,0,8187,.4313,.0393,.0000
2022-01-20,2258,"EASTERN ONTARIO","05-11yrs",7883,,571,0,16516,.4773,.0346,.0000
2022-01-20,2260,"SIMCOE MUSKOKA DISTRICT","05-11yrs",19088,,1489,0,43773,.4361,.0340,.0000
2022-01-20,2261,"SUDBURY AND DISTRICT","05-11yrs",7278,,654,0,14538,.5006,.0450,.0000
2022-01-20,2262,"THUNDER BAY DISTRICT","05-11yrs",5836,,279,0,11384,.5126,.0245,.0000
2022-01-20,2263,"TIMISKAMING","05-11yrs",1192,,84,0,2498,.4772,.0336,.0000
2022-01-20,2265,"WATERLOO REGION","05-11yrs",24808,,4586,0,47541,.5218,.0965,.0000
2022-01-20,2266,"WELLINGTON-DUFFERIN-GUELPH","05-11yrs",13640,,3525,0,25255,.5401,.1396,.0000
2022-01-20,2268,"WINDSOR-ESSEX COUNTY","05-11yrs",13616,,2359,0,32161,.4234,.0733,.0000
2022-01-20,2270,"YORK REGION","05-11yrs",52295,,8343,0,93366,.5601,.0894,.0000
2022-01-20,3895,"TORONTO","05-11yrs",97320,,24096,0,184442,.5276,.1306,.0000
2022-01-20,4913,"SOUTHWESTERN","05-11yrs",7335,,458,0,18459,.3974,.0248,.0000
2022-01-20,5183,"HURON PERTH","05-11yrs",5195,,1154,0,11847,.4385,.0974,.0000
2022-01-20,9999,"UNKNOWN","05-11yrs",14,,14,0,0,,,
2022-01-20,2226,"ALGOMA DISTRICT","12-17yrs",5527,,5246,133,6619,.8350,.7926,.0201
2022-01-20,2227,"BRANT COUNTY","12-17yrs",8683,,8202,90,10951,.7929,.7490,.0082
2022-01-20,2230,"DURHAM REGION","12-17yrs",45949,,44296,676,51680,.8891,.8571,.0131
2022-01-20,2233,"GREY BRUCE","12-17yrs",7638,,7346,172,10433,.7321,.7041,.0165
2022-01-20,2234,"HALDIMAND-NORFOLK","12-17yrs",5072,,4862,76,7609,.6666,.6390,.0100
2022-01-20,2235,"HALIBURTON, KAWARTHA, PINE RIDGE","12-17yrs",8068,,7680,135,10415,.7747,.7374,.0130
2022-01-20,2236,"HALTON REGION","12-17yrs",47339,,46261,655,51164,.9252,.9042,.0128
2022-01-20,2237,"CITY OF HAMILTON","12-17yrs",31728,,30143,436,37483,.8465,.8042,.0116
2022-01-20,2238,"HASTINGS & PRINCE EDWARD COUNTIES","12-17yrs",8352,,7911,140,10327,.8088,.7661,.0136
2022-01-20,2240,"CHATHAM-KENT","12-17yrs",5220,,4984,79,7132,.7319,.6988,.0111
2022-01-20,2241,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON","12-17yrs",11105,,10779,222,12056,.9211,.8941,.0184
2022-01-20,2242,"LAMBTON COUNTY","12-17yrs",6502,,6232,91,8379,.7760,.7438,.0109
2022-01-20,2243,"LEEDS, GRENVILLE AND LANARK DISTRICT","12-17yrs",9353,,9027,171,11061,.8456,.8161,.0155
2022-01-20,2244,"MIDDLESEX-LONDON","12-17yrs",30703,,29637,389,33029,.9296,.8973,.0118
2022-01-20,2246,"NIAGARA REGION","12-17yrs",24031,,22873,240,29766,.8073,.7684,.0081
2022-01-20,2247,"NORTH BAY PARRY SOUND DISTRICT","12-17yrs",5988,,5693,87,7466,.8020,.7625,.0117
2022-01-20,2249,"NORTHWESTERN","12-17yrs",5945,,5394,180,6246,.9518,.8636,.0288
2022-01-20,2251,"CITY OF OTTAWA","12-17yrs",65373,,62773,1099,69440,.9414,.9040,.0158
2022-01-20,2253,"PEEL REGION","12-17yrs",96967,,92362,822,112626,.8610,.8201,.0073
2022-01-20,2255,"PETERBOROUGH COUNTY-CITY","12-17yrs",6970,,6674,121,8415,.8283,.7931,.0144
2022-01-20,2256,"PORCUPINE","12-17yrs",5034,,4676,107,5900,.8532,.7925,.0181
2022-01-20,2257,"RENFREW COUNTY AND DISTRICT","12-17yrs",5191,,4931,85,6479,.8012,.7611,.0131
2022-01-20,2258,"EASTERN ONTARIO","12-17yrs",11592,,11114,133,14089,.8228,.7888,.0094
2022-01-20,2260,"SIMCOE MUSKOKA DISTRICT","12-17yrs",32096,,30680,599,38985,.8233,.7870,.0154
2022-01-20,2261,"SUDBURY AND DISTRICT","12-17yrs",10731,,10264,217,12527,.8566,.8194,.0173
2022-01-20,2262,"THUNDER BAY DISTRICT","12-17yrs",8116,,7636,202,9626,.8431,.7933,.0210
2022-01-20,2263,"TIMISKAMING","12-17yrs",1595,,1528,26,1987,.8027,.7690,.0131
2022-01-20,2265,"WATERLOO REGION","12-17yrs",35929,,34599,526,41310,.8697,.8375,.0127
2022-01-20,2266,"WELLINGTON-DUFFERIN-GUELPH","12-17yrs",18601,,18001,304,21796,.8534,.8259,.0139
2022-01-20,2268,"WINDSOR-ESSEX COUNTY","12-17yrs",24644,,23504,242,30153,.8173,.7795,.0080
2022-01-20,2270,"YORK REGION","12-17yrs",81056,,78311,1047,90097,.8997,.8692,.0116
2022-01-20,3895,"TORONTO","12-17yrs",141433,,135082,2255,160201,.8828,.8432,.0141
2022-01-20,4913,"SOUTHWESTERN","12-17yrs",11718,,11289,174,15843,.7396,.7126,.0110
2022-01-20,5183,"HURON PERTH","12-17yrs",7467,,7237,169,10052,.7428,.7200,.0168
2022-01-20,9999,"UNKNOWN","12-17yrs",985,,487,2,0,,,
2022-01-20,2226,"ALGOMA DISTRICT","18-29yrs",13024,,12223,4496,16387,.7948,.7459,.2744
2022-01-20,2227,"BRANT COUNTY","18-29yrs",19489,,18442,5435,23280,.8372,.7922,.2335
2022-01-20,2230,"DURHAM REGION","18-29yrs",98011,,94457,32060,113741,.8617,.8305,.2819
2022-01-20,2233,"GREY BRUCE","18-29yrs",16049,,15312,5895,22041,.7281,.6947,.2675
2022-01-20,2234,"HALDIMAND-NORFOLK","18-29yrs",11664,,11034,3008,16637,.7011,.6632,.1808
2022-01-20,2235,"HALIBURTON, KAWARTHA, PINE RIDGE","18-29yrs",18116,,17123,5645,22497,.8053,.7611,.2509
2022-01-20,2236,"HALTON REGION","18-29yrs",77218,,75095,27216,91339,.8454,.8222,.2980
2022-01-20,2237,"CITY OF HAMILTON","18-29yrs",83136,,79146,28938,96600,.8606,.8193,.2996
2022-01-20,2238,"HASTINGS & PRINCE EDWARD COUNTIES","18-29yrs",17736,,16631,6211,23117,.7672,.7194,.2687
2022-01-20,2240,"CHATHAM-KENT","18-29yrs",11249,,10683,3650,14531,.7741,.7352,.2512
2022-01-20,2241,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON","18-29yrs",31230,,29240,13912,34978,.8928,.8360,.3977
2022-01-20,2242,"LAMBTON COUNTY","18-29yrs",14594,,13894,4011,19204,.7599,.7235,.2089
2022-01-20,2243,"LEEDS, GRENVILLE AND LANARK DISTRICT","18-29yrs",18850,,17954,6398,21872,.8618,.8209,.2925
2022-01-20,2244,"MIDDLESEX-LONDON","18-29yrs",86579,,82636,26042,93789,.9231,.8811,.2777
2022-01-20,2246,"NIAGARA REGION","18-29yrs",60118,,57175,17375,74416,.8079,.7683,.2335
2022-01-20,2247,"NORTH BAY PARRY SOUND DISTRICT","18-29yrs",13386,,12531,4323,17393,.7696,.7205,.2485
2022-01-20,2249,"NORTHWESTERN","18-29yrs",12478,,11483,3807,12382,.9999,.9274,.3075
2022-01-20,2251,"CITY OF OTTAWA","18-29yrs",161634,,154008,66455,186731,.8656,.8248,.3559
2022-01-20,2253,"PEEL REGION","18-29yrs",287805,,275696,68020,302238,.9522,.9122,.2251
2022-01-20,2255,"PETERBOROUGH COUNTY-CITY","18-29yrs",18159,,17376,6669,23479,.7734,.7401,.2840
2022-01-20,2256,"PORCUPINE","18-29yrs",11038,,10152,2902,13174,.8379,.7706,.2203
2022-01-20,2257,"RENFREW COUNTY AND DISTRICT","18-29yrs",11022,,10386,3350,14277,.7720,.7275,.2346
2022-01-20,2258,"EASTERN ONTARIO","18-29yrs",22768,,21479,6085,27995,.8133,.7672,.2174
2022-01-20,2260,"SIMCOE MUSKOKA DISTRICT","18-29yrs",72688,,69054,20369,89674,.8106,.7701,.2271
2022-01-20,2261,"SUDBURY AND DISTRICT","18-29yrs",26542,,25079,7844,32048,.8282,.7825,.2448
2022-01-20,2262,"THUNDER BAY DISTRICT","18-29yrs",21766,,20610,6181,26214,.8303,.7862,.2358
2022-01-20,2263,"TIMISKAMING","18-29yrs",3597,,3361,1204,4451,.8081,.7551,.2705
2022-01-20,2265,"WATERLOO REGION","18-29yrs",103842,,99183,37502,118076,.8795,.8400,.3176
2022-01-20,2266,"WELLINGTON-DUFFERIN-GUELPH","18-29yrs",42588,,41000,15345,51071,.8339,.8028,.3005
2022-01-20,2268,"WINDSOR-ESSEX COUNTY","18-29yrs",62076,,59079,19648,77921,.7967,.7582,.2522
2022-01-20,2270,"YORK REGION","18-29yrs",160609,,156102,62307,189352,.8482,.8244,.3291
2022-01-20,3895,"TORONTO","18-29yrs",490556,,466767,158564,562899,.8715,.8292,.2817
2022-01-20,4913,"SOUTHWESTERN","18-29yrs",23302,,22312,6415,30759,.7576,.7254,.2086
2022-01-20,5183,"HURON PERTH","18-29yrs",15946,,15295,5738,20668,.7715,.7400,.2776
2022-01-20,9999,"UNKNOWN","18-29yrs",13042,,6684,129,0,,,
2022-01-20,2226,"ALGOMA DISTRICT","30-39yrs",11429,,10806,4639,12682,.9012,.8521,.3658
2022-01-20,2227,"BRANT COUNTY","30-39yrs",17325,,16680,6125,19983,.8670,.8347,.3065
2022-01-20,2230,"DURHAM REGION","30-39yrs",91226,,88341,32661,95552,.9547,.9245,.3418
2022-01-20,2233,"GREY BRUCE","30-39yrs",15912,,15287,7138,19325,.8234,.7910,.3694
2022-01-20,2234,"HALDIMAND-NORFOLK","30-39yrs",11351,,10904,3354,13512,.8401,.8070,.2482
2022-01-20,2235,"HALIBURTON, KAWARTHA, PINE RIDGE","30-39yrs",16646,,15838,5884,18495,.9000,.8563,.3181
2022-01-20,2236,"HALTON REGION","30-39yrs",69449,,67733,28123,74630,.9306,.9076,.3768
2022-01-20,2237,"CITY OF HAMILTON","30-39yrs",72086,,69480,30689,81670,.8826,.8507,.3758
2022-01-20,2238,"HASTINGS & PRINCE EDWARD COUNTIES","30-39yrs",15453,,14644,6654,19262,.8023,.7603,.3454
2022-01-20,2240,"CHATHAM-KENT","30-39yrs",9959,,9512,3427,12038,.8273,.7902,.2847
2022-01-20,2241,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON","30-39yrs",24406,,23177,12931,26646,.9159,.8698,.4853
2022-01-20,2242,"LAMBTON COUNTY","30-39yrs",12882,,12384,4414,15081,.8542,.8212,.2927
2022-01-20,2243,"LEEDS, GRENVILLE AND LANARK DISTRICT","30-39yrs",18347,,17600,7236,18300,.9999,.9617,.3954
2022-01-20,2244,"MIDDLESEX-LONDON","30-39yrs",64891,,62758,24569,71030,.9136,.8835,.3459
2022-01-20,2246,"NIAGARA REGION","30-39yrs",49472,,47366,16341,54622,.9057,.8672,.2992
2022-01-20,2247,"NORTH BAY PARRY SOUND DISTRICT","30-39yrs",12223,,11576,4676,14183,.8618,.8162,.3297
2022-01-20,2249,"NORTHWESTERN","30-39yrs",10104,,9439,3919,9694,.9999,.9737,.4043
2022-01-20,2251,"CITY OF OTTAWA","30-39yrs",136015,,131146,68141,148571,.9155,.8827,.4586
2022-01-20,2253,"PEEL REGION","30-39yrs",200709,,193689,55969,230414,.8711,.8406,.2429
2022-01-20,2255,"PETERBOROUGH COUNTY-CITY","30-39yrs",15428,,14826,6984,16991,.9080,.8726,.4110
2022-01-20,2256,"PORCUPINE","30-39yrs",9163,,8448,2981,10325,.8875,.8182,.2887
2022-01-20,2257,"RENFREW COUNTY AND DISTRICT","30-39yrs",10062,,9552,3667,13788,.7298,.6928,.2660
2022-01-20,2258,"EASTERN ONTARIO","30-39yrs",22336,,21116,7327,24648,.9062,.8567,.2973
2022-01-20,2260,"SIMCOE MUSKOKA DISTRICT","30-39yrs",66478,,63847,22569,75657,.8787,.8439,.2983
2022-01-20,2261,"SUDBURY AND DISTRICT","30-39yrs",21600,,20467,7665,24636,.8768,.8308,.3111
2022-01-20,2262,"THUNDER BAY DISTRICT","30-39yrs",17559,,16793,6475,19031,.9227,.8824,.3402
2022-01-20,2263,"TIMISKAMING","30-39yrs",3147,,2969,1281,3767,.8354,.7882,.3401
2022-01-20,2265,"WATERLOO REGION","30-39yrs",79606,,76954,34965,87351,.9113,.8810,.4003
2022-01-20,2266,"WELLINGTON-DUFFERIN-GUELPH","30-39yrs",37691,,36537,15716,41744,.9029,.8753,.3765
2022-01-20,2268,"WINDSOR-ESSEX COUNTY","30-39yrs",45876,,43776,15261,48880,.9385,.8956,.3122
2022-01-20,2270,"YORK REGION","30-39yrs",132611,,128998,55424,148115,.8953,.8709,.3742
2022-01-20,3895,"TORONTO","30-39yrs",451743,,435727,185183,520994,.8671,.8363,.3554
2022-01-20,4913,"SOUTHWESTERN","30-39yrs",22746,,22025,7408,26777,.8495,.8225,.2767
2022-01-20,5183,"HURON PERTH","30-39yrs",13860,,13392,5876,16402,.8450,.8165,.3582
2022-01-20,9999,"UNKNOWN","30-39yrs",4760,,3209,123,0,,,
2022-01-20,2226,"ALGOMA DISTRICT","40-49yrs",10968,,10561,5310,12384,.8857,.8528,.4288
2022-01-20,2227,"BRANT COUNTY","40-49yrs",16973,,16522,7193,19010,.8928,.8691,.3784
2022-01-20,2230,"DURHAM REGION","40-49yrs",87932,,86052,38475,94098,.9345,.9145,.4089
2022-01-20,2233,"GREY BRUCE","40-49yrs",15017,,14667,7806,17789,.8442,.8245,.4388
2022-01-20,2234,"HALDIMAND-NORFOLK","40-49yrs",11046,,10722,4134,13113,.8424,.8177,.3153
2022-01-20,2235,"HALIBURTON, KAWARTHA, PINE RIDGE","40-49yrs",16163,,15681,7198,19116,.8455,.8203,.3765
2022-01-20,2236,"HALTON REGION","40-49yrs",84255,,82895,39804,91657,.9192,.9044,.4343
2022-01-20,2237,"CITY OF HAMILTON","40-49yrs",62757,,61073,29675,70959,.8844,.8607,.4182
2022-01-20,2238,"HASTINGS & PRINCE EDWARD COUNTIES","40-49yrs",15584,,15024,8024,18728,.8321,.8022,.4284
2022-01-20,2240,"CHATHAM-KENT","40-49yrs",10090,,9742,4223,11757,.8582,.8286,.3592
2022-01-20,2241,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON","40-49yrs",21882,,21021,13520,23716,.9227,.8864,.5701
2022-01-20,2242,"LAMBTON COUNTY","40-49yrs",12159,,11830,4946,14394,.8447,.8219,.3436
2022-01-20,2243,"LEEDS, GRENVILLE AND LANARK DISTRICT","40-49yrs",18237,,17791,8925,19842,.9191,.8966,.4498
2022-01-20,2244,"MIDDLESEX-LONDON","40-49yrs",56690,,55318,25747,60902,.9308,.9083,.4228
2022-01-20,2246,"NIAGARA REGION","40-49yrs",48484,,47071,20070,55219,.8780,.8524,.3635
2022-01-20,2247,"NORTH BAY PARRY SOUND DISTRICT","40-49yrs",12062,,11639,5832,14193,.8499,.8201,.4109
2022-01-20,2249,"NORTHWESTERN","40-49yrs",9128,,8742,4351,9209,.9912,.9493,.4725
2022-01-20,2251,"CITY OF OTTAWA","40-49yrs",128426,,125100,74508,135228,.9497,.9251,.5510
2022-01-20,2253,"PEEL REGION","40-49yrs",181775,,177142,61797,204083,.8907,.8680,.3028
2022-01-20,2255,"PETERBOROUGH COUNTY-CITY","40-49yrs",13540,,13178,7269,15438,.8771,.8536,.4709
2022-01-20,2256,"PORCUPINE","40-49yrs",8821,,8373,3743,9905,.8906,.8453,.3779
2022-01-20,2257,"RENFREW COUNTY AND DISTRICT","40-49yrs",9589,,9244,4240,11945,.8028,.7739,.3550
2022-01-20,2258,"EASTERN ONTARIO","40-49yrs",21863,,21172,8702,24855,.8796,.8518,.3501
2022-01-20,2260,"SIMCOE MUSKOKA DISTRICT","40-49yrs",63354,,61613,27752,73483,.8622,.8385,.3777
2022-01-20,2261,"SUDBURY AND DISTRICT","40-49yrs",21870,,21099,9959,24736,.8841,.8530,.4026
