"REF_DATE","GEO","DGUID","Gender","Age group","Transmission","Hospitalization","Death","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","40 to 49 years","Not stated, transmission","Yes, hospitalized and ICU admitted","Total, by death status","Number","223","units","0","v1160944924","5.4.5.4.2.1","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","40 to 49 years","Not stated, transmission","Yes, hospitalized and ICU admitted","Yes, deceased","Number","223","units","0","v1160944925","5.4.5.4.2.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","40 to 49 years","Not stated, transmission","Yes, hospitalized and ICU admitted","No, not deceased","Number","223","units","0","v1160944926","5.4.5.4.2.3","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","40 to 49 years","Not stated, transmission","Yes, hospitalized and ICU admitted","Not stated, deceased","Number","223","units","0","v1160944927","5.4.5.4.2.4","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","40 to 49 years","Not stated, transmission","Yes, hospitalized but not ICU admitted","Total, by death status","Number","223","units","0","v1160944928","5.4.5.4.3.1","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","40 to 49 years","Not stated, transmission","Yes, hospitalized but not ICU admitted","Yes, deceased","Number","223","units","0","v1160944929","5.4.5.4.3.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","40 to 49 years","Not stated, transmission","Yes, hospitalized but not ICU admitted","No, not deceased","Number","223","units","0","v1160944930","5.4.5.4.3.3","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","40 to 49 years","Not stated, transmission","Yes, hospitalized but not ICU admitted","Not stated, deceased","Number","223","units","0","v1160944931","5.4.5.4.3.4","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","40 to 49 years","Not stated, transmission","Not hospitalized","Total, by death status","Number","223","units","0","v1160944932","5.4.5.4.4.1","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","40 to 49 years","Not stated, transmission","Not hospitalized","Yes, deceased","Number","223","units","0","v1160944933","5.4.5.4.4.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","40 to 49 years","Not stated, transmission","Not hospitalized","No, not deceased","Number","223","units","0","v1160944934","5.4.5.4.4.3","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","40 to 49 years","Not stated, transmission","Not hospitalized","Not stated, deceased","Number","223","units","0","v1160944935","5.4.5.4.4.4","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","40 to 49 years","Not stated, transmission","Not stated, hospitalized","Total, by death status","Number","223","units","0","v1160944936","5.4.5.4.5.1","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","40 to 49 years","Not stated, transmission","Not stated, hospitalized","Yes, deceased","Number","223","units","0","v1160944937","5.4.5.4.5.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","40 to 49 years","Not stated, transmission","Not stated, hospitalized","No, not deceased","Number","223","units","0","v1160944938","5.4.5.4.5.3","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","40 to 49 years","Not stated, transmission","Not stated, hospitalized","Not stated, deceased","Number","223","units","0","v1160944939","5.4.5.4.5.4","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Total, by transmission","Total, by hospitalization status","Total, by death status","Number","223","units","0","v1160944940","5.4.6.1.1.1","5","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Total, by transmission","Total, by hospitalization status","Yes, deceased","Number","223","units","0","v1160944941","5.4.6.1.1.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Total, by transmission","Total, by hospitalization status","No, not deceased","Number","223","units","0","v1160944942","5.4.6.1.1.3","5","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Total, by transmission","Total, by hospitalization status","Not stated, deceased","Number","223","units","0","v1160944943","5.4.6.1.1.4","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Total, by transmission","Yes, hospitalized and ICU admitted","Total, by death status","Number","223","units","0","v1160944944","5.4.6.1.2.1","1","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Total, by transmission","Yes, hospitalized and ICU admitted","Yes, deceased","Number","223","units","0","v1160944945","5.4.6.1.2.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Total, by transmission","Yes, hospitalized and ICU admitted","No, not deceased","Number","223","units","0","v1160944946","5.4.6.1.2.3","1","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Total, by transmission","Yes, hospitalized and ICU admitted","Not stated, deceased","Number","223","units","0","v1160944947","5.4.6.1.2.4","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Total, by transmission","Yes, hospitalized but not ICU admitted","Total, by death status","Number","223","units","0","v1160944948","5.4.6.1.3.1","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Total, by transmission","Yes, hospitalized but not ICU admitted","Yes, deceased","Number","223","units","0","v1160944949","5.4.6.1.3.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Total, by transmission","Yes, hospitalized but not ICU admitted","No, not deceased","Number","223","units","0","v1160944950","5.4.6.1.3.3","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Total, by transmission","Yes, hospitalized but not ICU admitted","Not stated, deceased","Number","223","units","0","v1160944951","5.4.6.1.3.4","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Total, by transmission","Not hospitalized","Total, by death status","Number","223","units","0","v1160944952","5.4.6.1.4.1","4","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Total, by transmission","Not hospitalized","Yes, deceased","Number","223","units","0","v1160944953","5.4.6.1.4.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Total, by transmission","Not hospitalized","No, not deceased","Number","223","units","0","v1160944954","5.4.6.1.4.3","4","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Total, by transmission","Not hospitalized","Not stated, deceased","Number","223","units","0","v1160944955","5.4.6.1.4.4","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Total, by transmission","Not stated, hospitalized","Total, by death status","Number","223","units","0","v1160944956","5.4.6.1.5.1","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Total, by transmission","Not stated, hospitalized","Yes, deceased","Number","223","units","0","v1160944957","5.4.6.1.5.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Total, by transmission","Not stated, hospitalized","No, not deceased","Number","223","units","0","v1160944958","5.4.6.1.5.3","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Total, by transmission","Not stated, hospitalized","Not stated, deceased","Number","223","units","0","v1160944959","5.4.6.1.5.4","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Community exposures","Total, by hospitalization status","Total, by death status","Number","223","units","0","v1160944960","5.4.6.2.1.1","4","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Community exposures","Total, by hospitalization status","Yes, deceased","Number","223","units","0","v1160944961","5.4.6.2.1.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Community exposures","Total, by hospitalization status","No, not deceased","Number","223","units","0","v1160944962","5.4.6.2.1.3","4","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Community exposures","Total, by hospitalization status","Not stated, deceased","Number","223","units","0","v1160944963","5.4.6.2.1.4","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Community exposures","Yes, hospitalized and ICU admitted","Total, by death status","Number","223","units","0","v1160944964","5.4.6.2.2.1","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Community exposures","Yes, hospitalized and ICU admitted","Yes, deceased","Number","223","units","0","v1160944965","5.4.6.2.2.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Community exposures","Yes, hospitalized and ICU admitted","No, not deceased","Number","223","units","0","v1160944966","5.4.6.2.2.3","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Community exposures","Yes, hospitalized and ICU admitted","Not stated, deceased","Number","223","units","0","v1160944967","5.4.6.2.2.4","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Community exposures","Yes, hospitalized but not ICU admitted","Total, by death status","Number","223","units","0","v1160944968","5.4.6.2.3.1","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Community exposures","Yes, hospitalized but not ICU admitted","Yes, deceased","Number","223","units","0","v1160944969","5.4.6.2.3.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Community exposures","Yes, hospitalized but not ICU admitted","No, not deceased","Number","223","units","0","v1160944970","5.4.6.2.3.3","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Community exposures","Yes, hospitalized but not ICU admitted","Not stated, deceased","Number","223","units","0","v1160944971","5.4.6.2.3.4","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Community exposures","Not hospitalized","Total, by death status","Number","223","units","0","v1160944972","5.4.6.2.4.1","4","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Community exposures","Not hospitalized","Yes, deceased","Number","223","units","0","v1160944973","5.4.6.2.4.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Community exposures","Not hospitalized","No, not deceased","Number","223","units","0","v1160944974","5.4.6.2.4.3","4","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Community exposures","Not hospitalized","Not stated, deceased","Number","223","units","0","v1160944975","5.4.6.2.4.4","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Community exposures","Not stated, hospitalized","Total, by death status","Number","223","units","0","v1160944976","5.4.6.2.5.1","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Community exposures","Not stated, hospitalized","Yes, deceased","Number","223","units","0","v1160944977","5.4.6.2.5.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Community exposures","Not stated, hospitalized","No, not deceased","Number","223","units","0","v1160944978","5.4.6.2.5.3","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Community exposures","Not stated, hospitalized","Not stated, deceased","Number","223","units","0","v1160944979","5.4.6.2.5.4","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Travel exposures","Total, by hospitalization status","Total, by death status","Number","223","units","0","v1160944980","5.4.6.3.1.1","1","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Travel exposures","Total, by hospitalization status","Yes, deceased","Number","223","units","0","v1160944981","5.4.6.3.1.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Travel exposures","Total, by hospitalization status","No, not deceased","Number","223","units","0","v1160944982","5.4.6.3.1.3","1","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Travel exposures","Total, by hospitalization status","Not stated, deceased","Number","223","units","0","v1160944983","5.4.6.3.1.4","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Travel exposures","Yes, hospitalized and ICU admitted","Total, by death status","Number","223","units","0","v1160944984","5.4.6.3.2.1","1","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Travel exposures","Yes, hospitalized and ICU admitted","Yes, deceased","Number","223","units","0","v1160944985","5.4.6.3.2.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Travel exposures","Yes, hospitalized and ICU admitted","No, not deceased","Number","223","units","0","v1160944986","5.4.6.3.2.3","1","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Travel exposures","Yes, hospitalized and ICU admitted","Not stated, deceased","Number","223","units","0","v1160944987","5.4.6.3.2.4","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Travel exposures","Yes, hospitalized but not ICU admitted","Total, by death status","Number","223","units","0","v1160944988","5.4.6.3.3.1","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Travel exposures","Yes, hospitalized but not ICU admitted","Yes, deceased","Number","223","units","0","v1160944989","5.4.6.3.3.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Travel exposures","Yes, hospitalized but not ICU admitted","No, not deceased","Number","223","units","0","v1160944990","5.4.6.3.3.3","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Travel exposures","Yes, hospitalized but not ICU admitted","Not stated, deceased","Number","223","units","0","v1160944991","5.4.6.3.3.4","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Travel exposures","Not hospitalized","Total, by death status","Number","223","units","0","v1160944992","5.4.6.3.4.1","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Travel exposures","Not hospitalized","Yes, deceased","Number","223","units","0","v1160944993","5.4.6.3.4.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Travel exposures","Not hospitalized","No, not deceased","Number","223","units","0","v1160944994","5.4.6.3.4.3","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Travel exposures","Not hospitalized","Not stated, deceased","Number","223","units","0","v1160944995","5.4.6.3.4.4","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Travel exposures","Not stated, hospitalized","Total, by death status","Number","223","units","0","v1160944996","5.4.6.3.5.1","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Travel exposures","Not stated, hospitalized","Yes, deceased","Number","223","units","0","v1160944997","5.4.6.3.5.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Travel exposures","Not stated, hospitalized","No, not deceased","Number","223","units","0","v1160944998","5.4.6.3.5.3","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Travel exposures","Not stated, hospitalized","Not stated, deceased","Number","223","units","0","v1160944999","5.4.6.3.5.4","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Not stated, transmission","Total, by hospitalization status","Total, by death status","Number","223","units","0","v1160945000","5.4.6.4.1.1","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Not stated, transmission","Total, by hospitalization status","Yes, deceased","Number","223","units","0","v1160945001","5.4.6.4.1.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Not stated, transmission","Total, by hospitalization status","No, not deceased","Number","223","units","0","v1160945002","5.4.6.4.1.3","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Not stated, transmission","Total, by hospitalization status","Not stated, deceased","Number","223","units","0","v1160945003","5.4.6.4.1.4","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Not stated, transmission","Yes, hospitalized and ICU admitted","Total, by death status","Number","223","units","0","v1160945004","5.4.6.4.2.1","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Not stated, transmission","Yes, hospitalized and ICU admitted","Yes, deceased","Number","223","units","0","v1160945005","5.4.6.4.2.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Not stated, transmission","Yes, hospitalized and ICU admitted","No, not deceased","Number","223","units","0","v1160945006","5.4.6.4.2.3","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Not stated, transmission","Yes, hospitalized and ICU admitted","Not stated, deceased","Number","223","units","0","v1160945007","5.4.6.4.2.4","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Not stated, transmission","Yes, hospitalized but not ICU admitted","Total, by death status","Number","223","units","0","v1160945008","5.4.6.4.3.1","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Not stated, transmission","Yes, hospitalized but not ICU admitted","Yes, deceased","Number","223","units","0","v1160945009","5.4.6.4.3.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Not stated, transmission","Yes, hospitalized but not ICU admitted","No, not deceased","Number","223","units","0","v1160945010","5.4.6.4.3.3","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Not stated, transmission","Yes, hospitalized but not ICU admitted","Not stated, deceased","Number","223","units","0","v1160945011","5.4.6.4.3.4","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Not stated, transmission","Not hospitalized","Total, by death status","Number","223","units","0","v1160945012","5.4.6.4.4.1","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Not stated, transmission","Not hospitalized","Yes, deceased","Number","223","units","0","v1160945013","5.4.6.4.4.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Not stated, transmission","Not hospitalized","No, not deceased","Number","223","units","0","v1160945014","5.4.6.4.4.3","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Not stated, transmission","Not hospitalized","Not stated, deceased","Number","223","units","0","v1160945015","5.4.6.4.4.4","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Not stated, transmission","Not stated, hospitalized","Total, by death status","Number","223","units","0","v1160945016","5.4.6.4.5.1","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Not stated, transmission","Not stated, hospitalized","Yes, deceased","Number","223","units","0","v1160945017","5.4.6.4.5.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Not stated, transmission","Not stated, hospitalized","No, not deceased","Number","223","units","0","v1160945018","5.4.6.4.5.3","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","50 to 59 years","Not stated, transmission","Not stated, hospitalized","Not stated, deceased","Number","223","units","0","v1160945019","5.4.6.4.5.4","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Total, by transmission","Total, by hospitalization status","Total, by death status","Number","223","units","0","v1160945020","5.4.7.1.1.1","5","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Total, by transmission","Total, by hospitalization status","Yes, deceased","Number","223","units","0","v1160945021","5.4.7.1.1.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Total, by transmission","Total, by hospitalization status","No, not deceased","Number","223","units","0","v1160945022","5.4.7.1.1.3","4","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Total, by transmission","Total, by hospitalization status","Not stated, deceased","Number","223","units","0","v1160945023","5.4.7.1.1.4","1","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Total, by transmission","Yes, hospitalized and ICU admitted","Total, by death status","Number","223","units","0","v1160945024","5.4.7.1.2.1","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Total, by transmission","Yes, hospitalized and ICU admitted","Yes, deceased","Number","223","units","0","v1160945025","5.4.7.1.2.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Total, by transmission","Yes, hospitalized and ICU admitted","No, not deceased","Number","223","units","0","v1160945026","5.4.7.1.2.3","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Total, by transmission","Yes, hospitalized and ICU admitted","Not stated, deceased","Number","223","units","0","v1160945027","5.4.7.1.2.4","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Total, by transmission","Yes, hospitalized but not ICU admitted","Total, by death status","Number","223","units","0","v1160945028","5.4.7.1.3.1","1","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Total, by transmission","Yes, hospitalized but not ICU admitted","Yes, deceased","Number","223","units","0","v1160945029","5.4.7.1.3.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Total, by transmission","Yes, hospitalized but not ICU admitted","No, not deceased","Number","223","units","0","v1160945030","5.4.7.1.3.3","1","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Total, by transmission","Yes, hospitalized but not ICU admitted","Not stated, deceased","Number","223","units","0","v1160945031","5.4.7.1.3.4","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Total, by transmission","Not hospitalized","Total, by death status","Number","223","units","0","v1160945032","5.4.7.1.4.1","4","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Total, by transmission","Not hospitalized","Yes, deceased","Number","223","units","0","v1160945033","5.4.7.1.4.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Total, by transmission","Not hospitalized","No, not deceased","Number","223","units","0","v1160945034","5.4.7.1.4.3","3","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Total, by transmission","Not hospitalized","Not stated, deceased","Number","223","units","0","v1160945035","5.4.7.1.4.4","1","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Total, by transmission","Not stated, hospitalized","Total, by death status","Number","223","units","0","v1160945036","5.4.7.1.5.1","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Total, by transmission","Not stated, hospitalized","Yes, deceased","Number","223","units","0","v1160945037","5.4.7.1.5.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Total, by transmission","Not stated, hospitalized","No, not deceased","Number","223","units","0","v1160945038","5.4.7.1.5.3","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Total, by transmission","Not stated, hospitalized","Not stated, deceased","Number","223","units","0","v1160945039","5.4.7.1.5.4","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Community exposures","Total, by hospitalization status","Total, by death status","Number","223","units","0","v1160945040","5.4.7.2.1.1","5","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Community exposures","Total, by hospitalization status","Yes, deceased","Number","223","units","0","v1160945041","5.4.7.2.1.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Community exposures","Total, by hospitalization status","No, not deceased","Number","223","units","0","v1160945042","5.4.7.2.1.3","4","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Community exposures","Total, by hospitalization status","Not stated, deceased","Number","223","units","0","v1160945043","5.4.7.2.1.4","1","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Community exposures","Yes, hospitalized and ICU admitted","Total, by death status","Number","223","units","0","v1160945044","5.4.7.2.2.1","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Community exposures","Yes, hospitalized and ICU admitted","Yes, deceased","Number","223","units","0","v1160945045","5.4.7.2.2.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Community exposures","Yes, hospitalized and ICU admitted","No, not deceased","Number","223","units","0","v1160945046","5.4.7.2.2.3","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Community exposures","Yes, hospitalized and ICU admitted","Not stated, deceased","Number","223","units","0","v1160945047","5.4.7.2.2.4","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Community exposures","Yes, hospitalized but not ICU admitted","Total, by death status","Number","223","units","0","v1160945048","5.4.7.2.3.1","1","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Community exposures","Yes, hospitalized but not ICU admitted","Yes, deceased","Number","223","units","0","v1160945049","5.4.7.2.3.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Community exposures","Yes, hospitalized but not ICU admitted","No, not deceased","Number","223","units","0","v1160945050","5.4.7.2.3.3","1","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Community exposures","Yes, hospitalized but not ICU admitted","Not stated, deceased","Number","223","units","0","v1160945051","5.4.7.2.3.4","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Community exposures","Not hospitalized","Total, by death status","Number","223","units","0","v1160945052","5.4.7.2.4.1","4","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Community exposures","Not hospitalized","Yes, deceased","Number","223","units","0","v1160945053","5.4.7.2.4.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Community exposures","Not hospitalized","No, not deceased","Number","223","units","0","v1160945054","5.4.7.2.4.3","3","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Community exposures","Not hospitalized","Not stated, deceased","Number","223","units","0","v1160945055","5.4.7.2.4.4","1","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Community exposures","Not stated, hospitalized","Total, by death status","Number","223","units","0","v1160945056","5.4.7.2.5.1","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Community exposures","Not stated, hospitalized","Yes, deceased","Number","223","units","0","v1160945057","5.4.7.2.5.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Community exposures","Not stated, hospitalized","No, not deceased","Number","223","units","0","v1160945058","5.4.7.2.5.3","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Community exposures","Not stated, hospitalized","Not stated, deceased","Number","223","units","0","v1160945059","5.4.7.2.5.4","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Travel exposures","Total, by hospitalization status","Total, by death status","Number","223","units","0","v1160945060","5.4.7.3.1.1","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Travel exposures","Total, by hospitalization status","Yes, deceased","Number","223","units","0","v1160945061","5.4.7.3.1.2","0","","","","0"
"2021","Prairies and Northwest Territories Region","","Not stated, gender","60 to 69 years","Travel exposures","Total, by hospitalization status","No, not deceased","Number","223","units","0","v1160945062","5.4.7.3.1.3","0","","","","0"
