DATE,age_category,percent_positive_7d_avg
03Oct2022,0to13,0.0607
04Oct2022,0to13,0.0624
05Oct2022,0to13,0.0680
06Oct2022,0to13,0.0652
07Oct2022,0to13,0.0635
08Oct2022,0to13,0.0622
09Oct2022,0to13,0.0599
10Oct2022,0to13,0.0607
11Oct2022,0to13,0.0617
12Oct2022,0to13,0.0586
13Oct2022,0to13,0.0568
14Oct2022,0to13,0.0598
15Oct2022,0to13,0.0587
16Oct2022,0to13,0.0601
17Oct2022,0to13,0.0568
18Oct2022,0to13,0.0543
19Oct2022,0to13,0.0505
20Oct2022,0to13,0.0481
21Oct2022,0to13,0.0444
22Oct2022,0to13,0.0428
23Oct2022,0to13,0.0421
24Oct2022,0to13,0.0426
25Oct2022,0to13,0.0473
26Oct2022,0to13,0.0485
27Oct2022,0to13,0.0514
28Oct2022,0to13,0.0483
29Oct2022,0to13,0.0485
30Oct2022,0to13,0.0476
31Oct2022,0to13,0.0460
01Nov2022,0to13,0.0397
02Nov2022,0to13,0.0389
03Nov2022,0to13,0.0352
04Nov2022,0to13,0.0388
05Nov2022,0to13,0.0380
06Nov2022,0to13,0.0370
07Nov2022,0to13,0.0389
08Nov2022,0to13,0.0403
09Nov2022,0to13,0.0405
10Nov2022,0to13,0.0408
11Nov2022,0to13,0.0358
12Nov2022,0to13,0.0358
13Nov2022,0to13,0.0366
14Nov2022,0to13,0.0319
15Nov2022,0to13,0.0289
16Nov2022,0to13,0.0260
17Nov2022,0to13,0.0238
18Nov2022,0to13,0.0235
19Nov2022,0to13,0.0216
20Nov2022,0to13,0.0196
21Nov2022,0to13,0.0209
22Nov2022,0to13,0.0208
23Nov2022,0to13,0.0209
24Nov2022,0to13,0.0224
25Nov2022,0to13,0.0238
26Nov2022,0to13,0.0248
27Nov2022,0to13,0.0257
28Nov2022,0to13,0.0261
29Nov2022,0to13,0.0298
30Nov2022,0to13,0.0297
01Dec2022,0to13,0.0293
02Dec2022,0to13,0.0294
03Dec2022,0to13,0.0320
04Dec2022,0to13,0.0327
05Dec2022,0to13,0.0336
06Dec2022,0to13,0.0280
07Dec2022,0to13,0.0302
08Dec2022,0to13,0.0304
09Dec2022,0to13,0.0330
10Dec2022,0to13,0.0295
11Dec2022,0to13,0.0311
12Dec2022,0to13,0.0312
13Dec2022,0to13,0.0384
14Dec2022,0to13,0.0359
15Dec2022,0to13,0.0377
16Dec2022,0to13,0.0383
17Dec2022,0to13,0.0426
18Dec2022,0to13,0.0475
19Dec2022,0to13,0.0502
20Dec2022,0to13,0.0478
21Dec2022,0to13,0.0529
22Dec2022,0to13,0.0531
23Dec2022,0to13,0.0510
24Dec2022,0to13,0.0507
25Dec2022,0to13,0.0471
26Dec2022,0to13,0.0445
27Dec2022,0to13,0.0456
28Dec2022,0to13,0.0465
29Dec2022,0to13,0.0481
30Dec2022,0to13,0.0526
31Dec2022,0to13,0.0590
01Jan2023,0to13,0.0555
02Jan2023,0to13,0.0606
03Jan2023,0to13,0.0613
04Jan2023,0to13,0.0604
05Jan2023,0to13,0.0616
06Jan2023,0to13,0.0606
07Jan2023,0to13,0.0559
08Jan2023,0to13,0.0622
09Jan2023,0to13,0.0579
10Jan2023,0to13,0.0533
11Jan2023,0to13,0.0567
12Jan2023,0to13,0.0564
13Jan2023,0to13,0.0579
14Jan2023,0to13,0.0597
15Jan2023,0to13,0.0561
16Jan2023,0to13,0.0634
17Jan2023,0to13,0.0675
18Jan2023,0to13,0.0649
19Jan2023,0to13,0.0699
20Jan2023,0to13,0.0662
21Jan2023,0to13,0.0623
22Jan2023,0to13,0.0636
23Jan2023,0to13,0.0689
24Jan2023,0to13,0.0719
25Jan2023,0to13,0.0754
26Jan2023,0to13,0.0823
27Jan2023,0to13,0.0883
28Jan2023,0to13,0.0891
29Jan2023,0to13,0.0914
30Jan2023,0to13,0.0817
31Jan2023,0to13,0.0814
01Feb2023,0to13,0.0789
02Feb2023,0to13,0.0615
03Feb2023,0to13,0.0558
04Feb2023,0to13,0.0579
05Feb2023,0to13,0.0605
06Feb2023,0to13,0.0616
07Feb2023,0to13,0.0627
08Feb2023,0to13,0.0591
09Feb2023,0to13,0.0619
10Feb2023,0to13,0.0621
11Feb2023,0to13,0.0626
12Feb2023,0to13,0.0568
13Feb2023,0to13,0.0534
14Feb2023,0to13,0.0483
15Feb2023,0to13,0.0500
16Feb2023,0to13,0.0532
17Feb2023,0to13,0.0566
18Feb2023,0to13,0.0481
19Feb2023,0to13,0.0465
20Feb2023,0to13,0.0437
21Feb2023,0to13,0.0429
22Feb2023,0to13,0.0460
23Feb2023,0to13,0.0393
24Feb2023,0to13,0.0337
25Feb2023,0to13,0.0380
26Feb2023,0to13,0.0403
27Feb2023,0to13,0.0436
28Feb2023,0to13,0.0428
01Mar2023,0to13,0.0372
02Mar2023,0to13,0.0411
03Mar2023,0to13,0.0419
04Mar2023,0to13,0.0419
05Mar2023,0to13,0.0374
06Mar2023,0to13,0.0388
07Mar2023,0to13,0.0377
08Mar2023,0to13,0.0383
09Mar2023,0to13,0.0354
10Mar2023,0to13,0.0329
11Mar2023,0to13,0.0367
12Mar2023,0to13,0.0344
13Mar2023,0to13,0.0291
14Mar2023,0to13,0.0309
15Mar2023,0to13,0.0280
16Mar2023,0to13,0.0290
17Mar2023,0to13,0.0314
18Mar2023,0to13,0.0267
19Mar2023,0to13,0.0289
20Mar2023,0to13,0.0311
21Mar2023,0to13,0.0294
22Mar2023,0to13,0.0329
23Mar2023,0to13,0.0323
24Mar2023,0to13,0.0326
25Mar2023,0to13,0.0311
26Mar2023,0to13,0.0323
27Mar2023,0to13,0.0343
28Mar2023,0to13,0.0360
29Mar2023,0to13,0.0316
30Mar2023,0to13,0.0344
31Mar2023,0to13,0.0349
01Apr2023,0to13,0.0369
02Apr2023,0to13,0.0381
03Apr2023,0to13,0.0383
04Apr2023,0to13,0.0369
05Apr2023,0to13,0.0392
06Apr2023,0to13,0.0348
07Apr2023,0to13,0.0313
08Apr2023,0to13,0.0305
09Apr2023,0to13,0.0284
10Apr2023,0to13,0.0238
11Apr2023,0to13,0.0231
12Apr2023,0to13,0.0219
13Apr2023,0to13,0.0251
14Apr2023,0to13,0.0262
15Apr2023,0to13,0.0221
16Apr2023,0to13,0.0194
17Apr2023,0to13,0.0205
18Apr2023,0to13,0.0188
19Apr2023,0to13,0.0196
20Apr2023,0to13,0.0165
21Apr2023,0to13,0.0178
22Apr2023,0to13,0.0222
23Apr2023,0to13,0.0257
24Apr2023,0to13,0.0221
25Apr2023,0to13,0.0214
26Apr2023,0to13,0.0209
27Apr2023,0to13,0.0196
28Apr2023,0to13,0.0181
29Apr2023,0to13,0.0150
30Apr2023,0to13,0.0145
01May2023,0to13,0.0179
02May2023,0to13,0.0182
03May2023,0to13,0.0182
04May2023,0to13,0.0223
05May2023,0to13,0.0225
06May2023,0to13,0.0225
07May2023,0to13,0.0207
08May2023,0to13,0.0199
09May2023,0to13,0.0195
10May2023,0to13,0.0217
11May2023,0to13,0.0220
12May2023,0to13,0.0240
13May2023,0to13,0.0238
14May2023,0to13,0.0218
15May2023,0to13,0.0201
16May2023,0to13,0.0253
17May2023,0to13,0.0226
18May2023,0to13,0.0183
19May2023,0to13,0.0139
20May2023,0to13,0.0123
21May2023,0to13,0.0169
22May2023,0to13,0.0199
23May2023,0to13,0.0162
24May2023,0to13,0.0161
25May2023,0to13,0.0180
26May2023,0to13,0.0195
27May2023,0to13,0.0251
28May2023,0to13,0.0263
29May2023,0to13,0.0226
30May2023,0to13,0.0224
31May2023,0to13,0.0214
01Jun2023,0to13,0.0209
02Jun2023,0to13,0.0211
03Jun2023,0to13,0.0169
04Jun2023,0to13,0.0113
05Jun2023,0to13,0.0142
06Jun2023,0to13,0.0153
07Jun2023,0to13,0.0152
08Jun2023,0to13,0.0126
09Jun2023,0to13,0.0097
10Jun2023,0to13,0.0098
11Jun2023,0to13,0.0125
12Jun2023,0to13,0.0097
13Jun2023,0to13,0.0082
14Jun2023,0to13,0.0100
15Jun2023,0to13,0.0128
16Jun2023,0to13,0.0162
17Jun2023,0to13,0.0143
18Jun2023,0to13,0.0144
19Jun2023,0to13,0.0145
20Jun2023,0to13,0.0115
21Jun2023,0to13,0.0128
22Jun2023,0to13,0.0104
23Jun2023,0to13,0.0088
24Jun2023,0to13,0.0086
25Jun2023,0to13,0.0059
26Jun2023,0to13,0.0089
27Jun2023,0to13,0.0138
28Jun2023,0to13,0.0141
29Jun2023,0to13,0.0141
30Jun2023,0to13,0.0178
01Jul2023,0to13,0.0179
02Jul2023,0to13,0.0206
03Jul2023,0to13,0.0213
04Jul2023,0to13,0.0183
05Jul2023,0to13,0.0146
06Jul2023,0to13,0.0172
07Jul2023,0to13,0.0126
08Jul2023,0to13,0.0151
09Jul2023,0to13,0.0120
10Jul2023,0to13,0.0122
11Jul2023,0to13,0.0107
12Jul2023,0to13,0.0110
13Jul2023,0to13,0.0097
14Jul2023,0to13,0.0100
15Jul2023,0to13,0.0082
16Jul2023,0to13,0.0086
17Jul2023,0to13,0.0045
18Jul2023,0to13,0.0092
19Jul2023,0to13,0.0073
20Jul2023,0to13,0.0048
01May2020,14to17,0.0337
02May2020,14to17,0.0374
03May2020,14to17,0.0431
04May2020,14to17,0.0378
05May2020,14to17,0.0347
06May2020,14to17,0.0349
07May2020,14to17,0.0384
08May2020,14to17,0.0358
09May2020,14to17,0.0341
10May2020,14to17,0.0271
11May2020,14to17,0.0351
12May2020,14to17,0.0374
13May2020,14to17,0.0423
14May2020,14to17,0.0449
15May2020,14to17,0.0465
16May2020,14to17,0.0497
17May2020,14to17,0.0599
18May2020,14to17,0.0621
19May2020,14to17,0.0676
20May2020,14to17,0.0701
21May2020,14to17,0.0727
22May2020,14to17,0.0677
23May2020,14to17,0.0662
24May2020,14to17,0.0560
25May2020,14to17,0.0435
26May2020,14to17,0.0362
27May2020,14to17,0.0306
28May2020,14to17,0.0271
29May2020,14to17,0.0258
30May2020,14to17,0.0219
31May2020,14to17,0.0224
01Jun2020,14to17,0.0258
02Jun2020,14to17,0.0267
03Jun2020,14to17,0.0277
04Jun2020,14to17,0.0273
05Jun2020,14to17,0.0266
06Jun2020,14to17,0.0289
07Jun2020,14to17,0.0288
08Jun2020,14to17,0.0239
09Jun2020,14to17,0.0221
10Jun2020,14to17,0.0175
11Jun2020,14to17,0.0149
12Jun2020,14to17,0.0159
13Jun2020,14to17,0.0147
14Jun2020,14to17,0.0142
15Jun2020,14to17,0.0151
16Jun2020,14to17,0.0153
17Jun2020,14to17,0.0172
18Jun2020,14to17,0.0173
19Jun2020,14to17,0.0158
20Jun2020,14to17,0.0161
21Jun2020,14to17,0.0148
22Jun2020,14to17,0.0147
23Jun2020,14to17,0.0131
24Jun2020,14to17,0.0140
25Jun2020,14to17,0.0131
26Jun2020,14to17,0.0139
27Jun2020,14to17,0.0137
28Jun2020,14to17,0.0142
29Jun2020,14to17,0.0132
30Jun2020,14to17,0.0168
01Jul2020,14to17,0.0164
02Jul2020,14to17,0.0164
03Jul2020,14to17,0.0142
04Jul2020,14to17,0.0133
05Jul2020,14to17,0.0139
06Jul2020,14to17,0.0147
07Jul2020,14to17,0.0116
08Jul2020,14to17,0.0109
09Jul2020,14to17,0.0102
10Jul2020,14to17,0.0106
11Jul2020,14to17,0.0107
12Jul2020,14to17,0.0091
13Jul2020,14to17,0.0080
14Jul2020,14to17,0.0086
15Jul2020,14to17,0.0106
16Jul2020,14to17,0.0120
17Jul2020,14to17,0.0151
18Jul2020,14to17,0.0142
19Jul2020,14to17,0.0148
20Jul2020,14to17,0.0156
21Jul2020,14to17,0.0173
22Jul2020,14to17,0.0161
23Jul2020,14to17,0.0149
24Jul2020,14to17,0.0124
25Jul2020,14to17,0.0127
26Jul2020,14to17,0.0126
27Jul2020,14to17,0.0135
28Jul2020,14to17,0.0128
29Jul2020,14to17,0.0123
30Jul2020,14to17,0.0129
31Jul2020,14to17,0.0127
01Aug2020,14to17,0.0136
02Aug2020,14to17,0.0139
03Aug2020,14to17,0.0134
04Aug2020,14to17,0.0114
05Aug2020,14to17,0.0104
06Aug2020,14to17,0.0111
07Aug2020,14to17,0.0124
08Aug2020,14to17,0.0116
09Aug2020,14to17,0.0114
10Aug2020,14to17,0.0104
11Aug2020,14to17,0.0115
12Aug2020,14to17,0.0119
13Aug2020,14to17,0.0130
14Aug2020,14to17,0.0116
15Aug2020,14to17,0.0110
16Aug2020,14to17,0.0106
17Aug2020,14to17,0.0108
18Aug2020,14to17,0.0093
19Aug2020,14to17,0.0097
20Aug2020,14to17,0.0072
21Aug2020,14to17,0.0067
22Aug2020,14to17,0.0078
23Aug2020,14to17,0.0078
24Aug2020,14to17,0.0087
25Aug2020,14to17,0.0088
26Aug2020,14to17,0.0108
27Aug2020,14to17,0.0112
28Aug2020,14to17,0.0125
29Aug2020,14to17,0.0127
30Aug2020,14to17,0.0124
31Aug2020,14to17,0.0129
01Sep2020,14to17,0.0133
02Sep2020,14to17,0.0152
03Sep2020,14to17,0.0170
04Sep2020,14to17,0.0172
05Sep2020,14to17,0.0171
06Sep2020,14to17,0.0192
07Sep2020,14to17,0.0216
08Sep2020,14to17,0.0232
09Sep2020,14to17,0.0201
10Sep2020,14to17,0.0190
11Sep2020,14to17,0.0188
12Sep2020,14to17,0.0181
13Sep2020,14to17,0.0169
14Sep2020,14to17,0.0142
15Sep2020,14to17,0.0150
16Sep2020,14to17,0.0146
17Sep2020,14to17,0.0162
18Sep2020,14to17,0.0173
19Sep2020,14to17,0.0173
20Sep2020,14to17,0.0183
21Sep2020,14to17,0.0176
22Sep2020,14to17,0.0151
23Sep2020,14to17,0.0160
24Sep2020,14to17,0.0146
25Sep2020,14to17,0.0138
26Sep2020,14to17,0.0152
27Sep2020,14to17,0.0153
28Sep2020,14to17,0.0181
29Sep2020,14to17,0.0200
30Sep2020,14to17,0.0189
01Oct2020,14to17,0.0188
02Oct2020,14to17,0.0200
03Oct2020,14to17,0.0194
04Oct2020,14to17,0.0194
05Oct2020,14to17,0.0168
06Oct2020,14to17,0.0161
07Oct2020,14to17,0.0182
08Oct2020,14to17,0.0191
09Oct2020,14to17,0.0189
10Oct2020,14to17,0.0209
11Oct2020,14to17,0.0212
12Oct2020,14to17,0.0238
13Oct2020,14to17,0.0261
14Oct2020,14to17,0.0259
15Oct2020,14to17,0.0276
16Oct2020,14to17,0.0294
17Oct2020,14to17,0.0291
18Oct2020,14to17,0.0314
19Oct2020,14to17,0.0334
20Oct2020,14to17,0.0366
21Oct2020,14to17,0.0389
22Oct2020,14to17,0.0410
23Oct2020,14to17,0.0409
24Oct2020,14to17,0.0408
25Oct2020,14to17,0.0392
26Oct2020,14to17,0.0378
27Oct2020,14to17,0.0353
28Oct2020,14to17,0.0344
29Oct2020,14to17,0.0345
30Oct2020,14to17,0.0368
31Oct2020,14to17,0.0413
01Nov2020,14to17,0.0422
02Nov2020,14to17,0.0430
03Nov2020,14to17,0.0460
04Nov2020,14to17,0.0510
05Nov2020,14to17,0.0523
06Nov2020,14to17,0.0532
07Nov2020,14to17,0.0541
08Nov2020,14to17,0.0563
09Nov2020,14to17,0.0591
10Nov2020,14to17,0.0629
11Nov2020,14to17,0.0621
12Nov2020,14to17,0.0633
13Nov2020,14to17,0.0653
14Nov2020,14to17,0.0662
15Nov2020,14to17,0.0677
16Nov2020,14to17,0.0669
17Nov2020,14to17,0.0634
18Nov2020,14to17,0.0646
19Nov2020,14to17,0.0644
20Nov2020,14to17,0.0613
21Nov2020,14to17,0.0564
22Nov2020,14to17,0.0557
23Nov2020,14to17,0.0549
24Nov2020,14to17,0.0570
25Nov2020,14to17,0.0569
26Nov2020,14to17,0.0580
27Nov2020,14to17,0.0593
28Nov2020,14to17,0.0637
29Nov2020,14to17,0.0644
30Nov2020,14to17,0.0683
01Dec2020,14to17,0.0686
02Dec2020,14to17,0.0692
03Dec2020,14to17,0.0703
04Dec2020,14to17,0.0705
05Dec2020,14to17,0.0678
06Dec2020,14to17,0.0653
07Dec2020,14to17,0.0652
08Dec2020,14to17,0.0629
09Dec2020,14to17,0.0600
10Dec2020,14to17,0.0588
11Dec2020,14to17,0.0592
12Dec2020,14to17,0.0619
13Dec2020,14to17,0.0644
14Dec2020,14to17,0.0637
15Dec2020,14to17,0.0658
16Dec2020,14to17,0.0680
17Dec2020,14to17,0.0671
18Dec2020,14to17,0.0680
19Dec2020,14to17,0.0667
20Dec2020,14to17,0.0670
21Dec2020,14to17,0.0665
22Dec2020,14to17,0.0665
23Dec2020,14to17,0.0702
24Dec2020,14to17,0.0769
25Dec2020,14to17,0.0808
26Dec2020,14to17,0.0858
27Dec2020,14to17,0.0914
28Dec2020,14to17,0.0998
29Dec2020,14to17,0.1157
30Dec2020,14to17,0.1290
31Dec2020,14to17,0.1347
01Jan2021,14to17,0.1364
02Jan2021,14to17,0.1436
03Jan2021,14to17,0.1474
04Jan2021,14to17,0.1503
05Jan2021,14to17,0.1487
06Jan2021,14to17,0.1461
07Jan2021,14to17,0.1511
08Jan2021,14to17,0.1513
09Jan2021,14to17,0.1504
10Jan2021,14to17,0.1465
11Jan2021,14to17,0.1473
12Jan2021,14to17,0.1470
13Jan2021,14to17,0.1425
14Jan2021,14to17,0.1350
15Jan2021,14to17,0.1301
16Jan2021,14to17,0.1238
17Jan2021,14to17,0.1226
18Jan2021,14to17,0.1177
19Jan2021,14to17,0.1155
20Jan2021,14to17,0.1141
21Jan2021,14to17,0.1114
22Jan2021,14to17,0.1076
23Jan2021,14to17,0.1064
24Jan2021,14to17,0.1080
25Jan2021,14to17,0.1080
26Jan2021,14to17,0.0994
27Jan2021,14to17,0.0991
28Jan2021,14to17,0.0967
29Jan2021,14to17,0.0963
30Jan2021,14to17,0.0940
31Jan2021,14to17,0.0899
01Feb2021,14to17,0.0819
02Feb2021,14to17,0.0799
03Feb2021,14to17,0.0754
04Feb2021,14to17,0.0746
05Feb2021,14to17,0.0699
06Feb2021,14to17,0.0667
07Feb2021,14to17,0.0655
08Feb2021,14to17,0.0686
09Feb2021,14to17,0.0687
10Feb2021,14to17,0.0704
11Feb2021,14to17,0.0646
12Feb2021,14to17,0.0642
13Feb2021,14to17,0.0658
14Feb2021,14to17,0.0647
15Feb2021,14to17,0.0650
16Feb2021,14to17,0.0634
17Feb2021,14to17,0.0608
18Feb2021,14to17,0.0611
19Feb2021,14to17,0.0612
20Feb2021,14to17,0.0580
21Feb2021,14to17,0.0568
22Feb2021,14to17,0.0543
23Feb2021,14to17,0.0521
24Feb2021,14to17,0.0508
25Feb2021,14to17,0.0491
26Feb2021,14to17,0.0468
27Feb2021,14to17,0.0450
28Feb2021,14to17,0.0453
01Mar2021,14to17,0.0435
02Mar2021,14to17,0.0432
03Mar2021,14to17,0.0399
04Mar2021,14to17,0.0375
05Mar2021,14to17,0.0377
06Mar2021,14to17,0.0376
07Mar2021,14to17,0.0383
08Mar2021,14to17,0.0404
09Mar2021,14to17,0.0408
10Mar2021,14to17,0.0428
11Mar2021,14to17,0.0442
12Mar2021,14to17,0.0469
13Mar2021,14to17,0.0495
14Mar2021,14to17,0.0506
15Mar2021,14to17,0.0499
16Mar2021,14to17,0.0498
17Mar2021,14to17,0.0500
18Mar2021,14to17,0.0534
19Mar2021,14to17,0.0522
20Mar2021,14to17,0.0519
21Mar2021,14to17,0.0523
22Mar2021,14to17,0.0544
23Mar2021,14to17,0.0565
24Mar2021,14to17,0.0573
25Mar2021,14to17,0.0575
26Mar2021,14to17,0.0590
27Mar2021,14to17,0.0611
28Mar2021,14to17,0.0625
29Mar2021,14to17,0.0639
30Mar2021,14to17,0.0637
31Mar2021,14to17,0.0651
01Apr2021,14to17,0.0669
02Apr2021,14to17,0.0717
03Apr2021,14to17,0.0746
04Apr2021,14to17,0.0796
05Apr2021,14to17,0.0828
06Apr2021,14to17,0.0925
07Apr2021,14to17,0.0987
08Apr2021,14to17,0.1022
09Apr2021,14to17,0.1021
10Apr2021,14to17,0.1047
11Apr2021,14to17,0.1044
12Apr2021,14to17,0.1113
13Apr2021,14to17,0.1119
14Apr2021,14to17,0.1175
15Apr2021,14to17,0.1234
16Apr2021,14to17,0.1303
17Apr2021,14to17,0.1319
18Apr2021,14to17,0.1335
19Apr2021,14to17,0.1306
20Apr2021,14to17,0.1390
21Apr2021,14to17,0.1429
22Apr2021,14to17,0.1471
23Apr2021,14to17,0.1501
24Apr2021,14to17,0.1559
25Apr2021,14to17,0.1583
26Apr2021,14to17,0.1637
27Apr2021,14to17,0.1614
28Apr2021,14to17,0.1587
29Apr2021,14to17,0.1577
30Apr2021,14to17,0.1569
01May2021,14to17,0.1563
02May2021,14to17,0.1540
03May2021,14to17,0.1515
04May2021,14to17,0.1472
05May2021,14to17,0.1493
06May2021,14to17,0.1495
07May2021,14to17,0.1469
08May2021,14to17,0.1437
09May2021,14to17,0.1434
10May2021,14to17,0.1455
11May2021,14to17,0.1436
12May2021,14to17,0.1408
13May2021,14to17,0.1385
14May2021,14to17,0.1370
15May2021,14to17,0.1386
16May2021,14to17,0.1386
17May2021,14to17,0.1319
18May2021,14to17,0.1346
19May2021,14to17,0.1317
20May2021,14to17,0.1284
21May2021,14to17,0.1276
22May2021,14to17,0.1204
23May2021,14to17,0.1167
24May2021,14to17,0.1189
25May2021,14to17,0.1084
26May2021,14to17,0.1041
27May2021,14to17,0.1020
28May2021,14to17,0.0981
29May2021,14to17,0.0982
30May2021,14to17,0.0932
31May2021,14to17,0.0871
01Jun2021,14to17,0.0868
02Jun2021,14to17,0.0886
03Jun2021,14to17,0.0822
04Jun2021,14to17,0.0753
05Jun2021,14to17,0.0719
06Jun2021,14to17,0.0703
07Jun2021,14to17,0.0687
08Jun2021,14to17,0.0672
09Jun2021,14to17,0.0595
10Jun2021,14to17,0.0586
11Jun2021,14to17,0.0568
12Jun2021,14to17,0.0560
13Jun2021,14to17,0.0552
14Jun2021,14to17,0.0508
15Jun2021,14to17,0.0488
16Jun2021,14to17,0.0472
17Jun2021,14to17,0.0417
18Jun2021,14to17,0.0384
19Jun2021,14to17,0.0368
20Jun2021,14to17,0.0340
21Jun2021,14to17,0.0299
22Jun2021,14to17,0.0277
23Jun2021,14to17,0.0277
24Jun2021,14to17,0.0265
25Jun2021,14to17,0.0242
26Jun2021,14to17,0.0240
27Jun2021,14to17,0.0232
28Jun2021,14to17,0.0233
29Jun2021,14to17,0.0222
30Jun2021,14to17,0.0181
01Jul2021,14to17,0.0161
02Jul2021,14to17,0.0167
03Jul2021,14to17,0.0148
04Jul2021,14to17,0.0153
05Jul2021,14to17,0.0170
06Jul2021,14to17,0.0167
07Jul2021,14to17,0.0181
08Jul2021,14to17,0.0187
09Jul2021,14to17,0.0170
10Jul2021,14to17,0.0168
11Jul2021,14to17,0.0165
12Jul2021,14to17,0.0143
13Jul2021,14to17,0.0140
14Jul2021,14to17,0.0137
15Jul2021,14to17,0.0146
16Jul2021,14to17,0.0178
17Jul2021,14to17,0.0182
18Jul2021,14to17,0.0181
19Jul2021,14to17,0.0195
20Jul2021,14to17,0.0192
21Jul2021,14to17,0.0215
22Jul2021,14to17,0.0220
23Jul2021,14to17,0.0218
24Jul2021,14to17,0.0219
25Jul2021,14to17,0.0221
26Jul2021,14to17,0.0216
27Jul2021,14to17,0.0226
28Jul2021,14to17,0.0199
29Jul2021,14to17,0.0187
30Jul2021,14to17,0.0175
31Jul2021,14to17,0.0160
01Aug2021,14to17,0.0158
02Aug2021,14to17,0.0160
03Aug2021,14to17,0.0145
04Aug2021,14to17,0.0152
05Aug2021,14to17,0.0156
06Aug2021,14to17,0.0155
07Aug2021,14to17,0.0185
08Aug2021,14to17,0.0192
09Aug2021,14to17,0.0185
10Aug2021,14to17,0.0198
11Aug2021,14to17,0.0201
12Aug2021,14to17,0.0206
13Aug2021,14to17,0.0200
14Aug2021,14to17,0.0198
15Aug2021,14to17,0.0200
16Aug2021,14to17,0.0229
17Aug2021,14to17,0.0244
18Aug2021,14to17,0.0237
19Aug2021,14to17,0.0245
20Aug2021,14to17,0.0279
21Aug2021,14to17,0.0277
22Aug2021,14to17,0.0300
23Aug2021,14to17,0.0297
24Aug2021,14to17,0.0318
25Aug2021,14to17,0.0345
26Aug2021,14to17,0.0366
27Aug2021,14to17,0.0372
28Aug2021,14to17,0.0387
29Aug2021,14to17,0.0378
30Aug2021,14to17,0.0384
31Aug2021,14to17,0.0385
01Sep2021,14to17,0.0390
02Sep2021,14to17,0.0408
03Sep2021,14to17,0.0416
04Sep2021,14to17,0.0418
05Sep2021,14to17,0.0402
06Sep2021,14to17,0.0432
07Sep2021,14to17,0.0439
08Sep2021,14to17,0.0465
09Sep2021,14to17,0.0452
10Sep2021,14to17,0.0434
11Sep2021,14to17,0.0427
12Sep2021,14to17,0.0440
13Sep2021,14to17,0.0381
14Sep2021,14to17,0.0325
15Sep2021,14to17,0.0304
16Sep2021,14to17,0.0276
17Sep2021,14to17,0.0247
18Sep2021,14to17,0.0231
19Sep2021,14to17,0.0220
20Sep2021,14to17,0.0217
21Sep2021,14to17,0.0243
22Sep2021,14to17,0.0229
23Sep2021,14to17,0.0222
24Sep2021,14to17,0.0231
25Sep2021,14to17,0.0245
26Sep2021,14to17,0.0241
27Sep2021,14to17,0.0242
28Sep2021,14to17,0.0207
29Sep2021,14to17,0.0184
30Sep2021,14to17,0.0191
01Oct2021,14to17,0.0174
02Oct2021,14to17,0.0160
03Oct2021,14to17,0.0160
04Oct2021,14to17,0.0156
05Oct2021,14to17,0.0157
06Oct2021,14to17,0.0169
07Oct2021,14to17,0.0165
08Oct2021,14to17,0.0179
09Oct2021,14to17,0.0177
10Oct2021,14to17,0.0180
11Oct2021,14to17,0.0184
12Oct2021,14to17,0.0180
13Oct2021,14to17,0.0167
14Oct2021,14to17,0.0161
15Oct2021,14to17,0.0146
16Oct2021,14to17,0.0141
17Oct2021,14to17,0.0139
18Oct2021,14to17,0.0128
19Oct2021,14to17,0.0135
20Oct2021,14to17,0.0151
21Oct2021,14to17,0.0153
22Oct2021,14to17,0.0162
23Oct2021,14to17,0.0168
24Oct2021,14to17,0.0156
25Oct2021,14to17,0.0158
26Oct2021,14to17,0.0153
27Oct2021,14to17,0.0140
28Oct2021,14to17,0.0130
29Oct2021,14to17,0.0142
30Oct2021,14to17,0.0155
31Oct2021,14to17,0.0166
01Nov2021,14to17,0.0168
02Nov2021,14to17,0.0168
03Nov2021,14to17,0.0156
04Nov2021,14to17,0.0168
05Nov2021,14to17,0.0159
06Nov2021,14to17,0.0159
07Nov2021,14to17,0.0150
08Nov2021,14to17,0.0153
09Nov2021,14to17,0.0162
10Nov2021,14to17,0.0197
11Nov2021,14to17,0.0199
12Nov2021,14to17,0.0212
13Nov2021,14to17,0.0215
14Nov2021,14to17,0.0232
15Nov2021,14to17,0.0248
16Nov2021,14to17,0.0244
17Nov2021,14to17,0.0220
18Nov2021,14to17,0.0234
19Nov2021,14to17,0.0232
20Nov2021,14to17,0.0232
21Nov2021,14to17,0.0222
22Nov2021,14to17,0.0205
23Nov2021,14to17,0.0207
24Nov2021,14to17,0.0224
25Nov2021,14to17,0.0227
26Nov2021,14to17,0.0243
27Nov2021,14to17,0.0237
28Nov2021,14to17,0.0241
29Nov2021,14to17,0.0257
30Nov2021,14to17,0.0269
01Dec2021,14to17,0.0279
02Dec2021,14to17,0.0276
03Dec2021,14to17,0.0278
04Dec2021,14to17,0.0279
05Dec2021,14to17,0.0278
06Dec2021,14to17,0.0293
07Dec2021,14to17,0.0302
08Dec2021,14to17,0.0337
09Dec2021,14to17,0.0354
10Dec2021,14to17,0.0373
11Dec2021,14to17,0.0410
12Dec2021,14to17,0.0423
13Dec2021,14to17,0.0437
14Dec2021,14to17,0.0483
15Dec2021,14to17,0.0517
