Report_Data_Extracted,PHU_Num,PHU,LTC_Home,City,Beds,Total_LTC_Resident_Deaths
2020-05-04,2246,Niagara,The Woodlands of Sunset,Welland,121,0
2020-05-04,2251,Ottawa,Villa Marconi,Ottawa,128,0
2020-05-04,2266,Wellington-Dufferin-Guelph,Wellington Terrace Long-Term Care Home,Fergus,176,0
2020-05-04,2237,Hamilton,Wentworth Lodge,Dundas,160,0
2020-05-04,3895,Toronto,Westside,Etobicoke,242,<5
2020-05-04,2230,Durham,Winbourne Park,Ajax,110,0
2020-05-04,2270,York Region,Yee Hong Centre - Markham,Markham,200,0
2020-05-05,2246,Niagara,"Albright Gardens Homes, Incorporated",Beamsville,231,0
2020-05-05,2236,Halton,Allendale,Milton,200,0
2020-05-05,2238,Hastings Prince Edward,Belmont Long Term Care Facility,Belleville,128,0
2020-05-05,2258,Eastern Ontario,Centre d'Accueil Roger Seguin,Clarence Creek,113,0
2020-05-05,2265,Waterloo,Chartwell Westmount Long Term Care Residence,Kitchener,160,0
2020-05-05,2244,Middlesex-London,Chelsey Park,London,247,0
2020-05-05,2237,Hamilton,Clarion Nursing Home,Stoney Creek,100,0
2020-05-05,2246,Niagara,Douglas H. Rapelje Lodge,Welland,120,0
2020-05-05,3895,Toronto,Ehatare Nursing Home,Scarborough,32,0
2020-05-05,2256,Porcupine,Extendicare Timmins,Timmins,180,0
2020-05-05,2230,Durham,Fairview Lodge,Whitby,198,0
2020-05-05,2246,Niagara,Garden City Manor,St. Catharines,200,0
2020-05-05,2237,Hamilton,Grace Villa Nursing Home,Hamilton,184,0
2020-05-05,2238,Hastings Prince Edward,Hallowell House,Picton,97,0
2020-05-05,2236,Halton,Hampton Terrace Care Centre,Burlington,101,0
2020-05-05,2237,Hamilton,Heritage Green Nursing Home,Stoney Creek,167,<5
2020-05-05,5183,Huron Perth,Hillside Manor,Stratford,90,0
2020-05-05,2230,Durham,Lakeview Manor,Beaverton,149,0
2020-05-05,2242,Lambton,Lambton Meadowview Villa,Petrolia,125,0
2020-05-05,2233,Grey-Bruce,Maple View,Owen Sound,29,0
2020-05-05,2257,Renfrew,Miramichi Lodge,Pembroke,166,0
2020-05-05,2244,Middlesex-London,Mount Hope Centre for Long Term Care,London,394,0
2020-05-05,2234,Haldimand-Norfolk,Norview Lodge,Simcoe,179,0
2020-05-05,2241,Kingston Frontenac L & A,Providence Manor,Kingston,243,0
2020-05-05,2268,Windsor-Essex,Riverside Place,Windsor,96,0
2020-05-05,2255,Peterborough,Riverview Manor Nursing Home,Peterborough,124,0
2020-05-05,2243,"Leeds,Grenville,Lanark",Rosebridge Manor,Jasper,78,0
2020-05-05,2265,Waterloo,Saint Luke's Place,Cambridge,114,0
2020-05-05,2246,Niagara,Shalom Manor Long Term Care Home,Grimsby,144,0
2020-05-05,3895,Toronto,Shepherd Lodge,Toronto,252,0
2020-05-05,2260,Simcoe-Muskoka,Spencer House,Orillia,160,0
2020-05-05,2244,Middlesex-London,Sprucedale Care Centre,Strathroy,96,0
2020-05-05,2265,Waterloo,St. Andrew's Terrace Long Term Care Community,Cambridge,128,0
2020-05-05,3895,Toronto,Tendercare Living Centre,Scarborough,254,<5
2020-05-05,2246,Niagara,The Woodlands of Sunset,Welland,121,0
2020-05-05,2251,Ottawa,Villa Marconi,Ottawa,128,0
2020-05-05,2266,Wellington-Dufferin-Guelph,Wellington Terrace Long-Term Care Home,Fergus,176,0
2020-05-05,2237,Hamilton,Wentworth Lodge,Dundas,160,0
2020-05-05,3895,Toronto,Westside,Etobicoke,242,<5
2020-05-05,2230,Durham,Winbourne Park,Ajax,110,0
2020-05-05,2270,York Region,Yee Hong Centre - Markham,Markham,200,0
2020-05-06,2246,Niagara,"Albright Gardens Homes, Incorporated",Beamsville,231,0
2020-05-06,2236,Halton,Allendale,Milton,200,0
2020-05-06,2238,Hastings Prince Edward,Belmont Long Term Care Facility,Belleville,128,0
2020-05-06,2266,Wellington-Dufferin-Guelph,Caressant Care Fergus Nursing Home,Fergus,87,0
2020-05-06,4913,South West,Caressant Care on Bonnie Place,St Thomas,116,0
2020-05-06,2258,Eastern Ontario,Centre d'Accueil Roger Seguin,Clarence Creek,113,0
2020-05-06,2265,Waterloo,Chartwell Westmount Long Term Care Residence,Kitchener,160,0
2020-05-06,2244,Middlesex-London,Chelsey Park,London,247,0
2020-05-06,2237,Hamilton,Clarion Nursing Home,Stoney Creek,100,0
2020-05-06,2246,Niagara,Douglas H. Rapelje Lodge,Welland,120,0
2020-05-06,3895,Toronto,Ehatare Nursing Home,Scarborough,32,0
2020-05-06,2256,Porcupine,Extendicare Timmins,Timmins,180,0
2020-05-06,2230,Durham,Fairview Lodge,Whitby,198,0
2020-05-06,2246,Niagara,Garden City Manor,St. Catharines,200,0
2020-05-06,2237,Hamilton,Grace Villa Nursing Home,Hamilton,184,0
2020-05-06,2238,Hastings Prince Edward,Hallowell House,Picton,97,0
2020-05-06,2236,Halton,Hampton Terrace Care Centre,Burlington,101,0
2020-05-06,5183,Huron Perth,Hillside Manor,Stratford,90,0
2020-05-06,2230,Durham,Lakeview Manor,Beaverton,149,0
2020-05-06,2242,Lambton,Lambton Meadowview Villa,Petrolia,125,0
2020-05-06,2233,Grey-Bruce,Maple View,Owen Sound,29,0
2020-05-06,2257,Renfrew,Miramichi Lodge,Pembroke,166,0
2020-05-06,2244,Middlesex-London,Mount Hope Centre for Long Term Care,London,394,0
2020-05-06,2236,Halton,Northridge,Oakville,133,0
2020-05-06,2234,Haldimand-Norfolk,Norview Lodge,Simcoe,179,0
2020-05-06,2241,Kingston Frontenac L & A,Providence Manor,Kingston,243,0
2020-05-06,2268,Windsor-Essex,Riverside Place,Windsor,96,0
2020-05-06,2255,Peterborough,Riverview Manor Nursing Home,Peterborough,124,0
2020-05-06,2243,"Leeds,Grenville,Lanark",Rosebridge Manor,Jasper,78,0
2020-05-06,2265,Waterloo,Saint Luke's Place,Cambridge,114,0
2020-05-06,2246,Niagara,Shalom Manor Long Term Care Home,Grimsby,144,0
2020-05-06,3895,Toronto,Shepherd Lodge,Toronto,252,0
2020-05-06,2260,Simcoe-Muskoka,Spencer House,Orillia,160,0
2020-05-06,2244,Middlesex-London,Sprucedale Care Centre,Strathroy,96,0
2020-05-06,2265,Waterloo,St. Andrew's Terrace Long Term Care Community,Cambridge,128,0
2020-05-06,2237,Hamilton,"St. Joseph's Villa, Dundas",Dundas,425,0
2020-05-06,3895,Toronto,Tendercare Living Centre,Scarborough,254,<5
2020-05-06,2246,Niagara,The Woodlands of Sunset,Welland,121,0
2020-05-06,2251,Ottawa,Villa Marconi,Ottawa,128,0
2020-05-06,2266,Wellington-Dufferin-Guelph,Wellington Terrace Long-Term Care Home,Fergus,176,0
2020-05-06,3895,Toronto,Westside,Etobicoke,242,<5
2020-05-06,2230,Durham,Winbourne Park,Ajax,110,0
2020-05-06,2260,Simcoe-Muskoka,Woods Park Care Centre,Barrie,123,0
2020-05-06,2270,York Region,Yee Hong Centre - Markham,Markham,200,0
2020-05-06,3895,Toronto,Yee Hong Centre - Scarborough McNicoll,Scarborough,155,0
2020-05-07,2246,Niagara,"Albright Gardens Homes, Incorporated",Beamsville,231,0
2020-05-07,2236,Halton,Allendale,Milton,200,0
2020-05-07,2238,Hastings Prince Edward,Belmont Long Term Care Facility,Belleville,128,0
2020-05-07,2266,Wellington-Dufferin-Guelph,Caressant Care Fergus Nursing Home,Fergus,87,0
2020-05-07,4913,South West,Caressant Care on Bonnie Place,St Thomas,116,0
2020-05-07,2258,Eastern Ontario,Centre d'Accueil Roger Seguin,Clarence Creek,113,0
2020-05-07,2265,Waterloo,Chartwell Elmira Long Term Care Residence,Elmira,48,0
2020-05-07,2265,Waterloo,Chartwell Westmount Long Term Care Residence,Kitchener,160,0
2020-05-07,2244,Middlesex-London,Chelsey Park,London,247,0
2020-05-07,2237,Hamilton,Clarion Nursing Home,Stoney Creek,100,0
2020-05-07,2246,Niagara,Douglas H. Rapelje Lodge,Welland,120,0
2020-05-07,3895,Toronto,Ehatare Nursing Home,Scarborough,32,0
2020-05-07,2256,Porcupine,Extendicare Timmins,Timmins,180,0
2020-05-07,2230,Durham,Fairview Lodge,Whitby,198,0
2020-05-07,2246,Niagara,Garden City Manor,St. Catharines,200,0
2020-05-07,2237,Hamilton,Grace Villa Nursing Home,Hamilton,184,0
2020-05-07,2238,Hastings Prince Edward,Hallowell House,Picton,97,0
2020-05-07,2236,Halton,Hampton Terrace Care Centre,Burlington,101,0
2020-05-07,5183,Huron Perth,Hillside Manor,Stratford,90,0
2020-05-07,2260,Simcoe-Muskoka,IOOF Seniors Home,Barrie,182,0
2020-05-07,2230,Durham,Lakeview Manor,Beaverton,149,0
2020-05-07,2242,Lambton,Lambton Meadowview Villa,Petrolia,125,0
2020-05-07,2233,Grey-Bruce,Maple View,Owen Sound,29,0
2020-05-07,2257,Renfrew,Miramichi Lodge,Pembroke,166,0
2020-05-07,2244,Middlesex-London,Mount Hope Centre for Long Term Care,London,394,0
2020-05-07,2236,Halton,Northridge,Oakville,133,0
2020-05-07,2234,Haldimand-Norfolk,Norview Lodge,Simcoe,179,0
2020-05-07,2241,Kingston Frontenac L & A,Providence Manor,Kingston,243,0
2020-05-07,2268,Windsor-Essex,Riverside Place,Windsor,96,0
2020-05-07,2255,Peterborough,Riverview Manor Nursing Home,Peterborough,124,0
2020-05-07,2243,"Leeds,Grenville,Lanark",Rosebridge Manor,Jasper,78,0
2020-05-07,2265,Waterloo,Saint Luke's Place,Cambridge,114,0
2020-05-07,2246,Niagara,Shalom Manor Long Term Care Home,Grimsby,144,0
2020-05-07,3895,Toronto,Shepherd Lodge,Toronto,252,0
2020-05-07,2260,Simcoe-Muskoka,Spencer House,Orillia,160,0
2020-05-07,2244,Middlesex-London,Sprucedale Care Centre,Strathroy,96,0
2020-05-07,2265,Waterloo,St. Andrew's Terrace Long Term Care Community,Cambridge,128,0
2020-05-07,2237,Hamilton,"St. Joseph's Villa, Dundas",Dundas,425,0
2020-05-07,2265,Waterloo,Stirling Heights,Cambridge,110,0
2020-05-07,2242,Lambton,Sumac Lodge,Sarnia,100,0
2020-05-07,3895,Toronto,Tendercare Living Centre,Scarborough,254,<5
2020-05-07,2246,Niagara,The Woodlands of Sunset,Welland,121,0
2020-05-07,2251,Ottawa,Villa Marconi,Ottawa,128,0
2020-05-07,2266,Wellington-Dufferin-Guelph,Wellington Terrace Long-Term Care Home,Fergus,176,0
2020-05-07,3895,Toronto,Westside,Etobicoke,242,<5
2020-05-07,2230,Durham,Winbourne Park,Ajax,110,0
2020-05-07,2260,Simcoe-Muskoka,Woods Park Care Centre,Barrie,123,0
2020-05-07,2270,York Region,Yee Hong Centre - Markham,Markham,200,0
2020-05-07,3895,Toronto,Yee Hong Centre - Scarborough McNicoll,Scarborough,155,0
2020-05-08,2246,Niagara,"Albright Gardens Homes, Incorporated",Beamsville,231,0
2020-05-08,2236,Halton,Allendale,Milton,200,0
2020-05-08,2230,Durham,Bay Ridges,Pickering,124,0
2020-05-08,2238,Hastings Prince Edward,Belmont Long Term Care Facility,Belleville,128,0
2020-05-08,2266,Wellington-Dufferin-Guelph,Caressant Care Fergus Nursing Home,Fergus,87,0
2020-05-08,4913,South West,Caressant Care on Bonnie Place,St Thomas,116,0
2020-05-08,2235,Haliburton Kawartha Pr,Case Manor Care Community,Bobcaygeon,96,0
2020-05-08,2258,Eastern Ontario,Centre d'Accueil Roger Seguin,Clarence Creek,113,0
2020-05-08,2265,Waterloo,Chartwell Elmira Long Term Care Residence,Elmira,48,0
2020-05-08,2265,Waterloo,Chartwell Westmount Long Term Care Residence,Kitchener,160,0
2020-05-08,2244,Middlesex-London,Chelsey Park,London,247,0
2020-05-08,2237,Hamilton,Clarion Nursing Home,Stoney Creek,100,0
2020-05-08,2246,Niagara,Douglas H. Rapelje Lodge,Welland,120,0
2020-05-08,3895,Toronto,Ehatare Nursing Home,Scarborough,32,0
2020-05-08,3895,Toronto,Extendicare Rouge Valley,Toronto,192,0
2020-05-08,2256,Porcupine,Extendicare Timmins,Timmins,180,0
2020-05-08,2230,Durham,Fairview Lodge,Whitby,198,0
2020-05-08,2246,Niagara,Garden City Manor,St. Catharines,200,0
2020-05-08,2237,Hamilton,Grace Villa Nursing Home,Hamilton,184,0
2020-05-08,2238,Hastings Prince Edward,Hallowell House,Picton,97,0
2020-05-08,2236,Halton,Hampton Terrace Care Centre,Burlington,101,0
2020-05-08,5183,Huron Perth,Hillside Manor,Stratford,90,0
2020-05-08,2260,Simcoe-Muskoka,IOOF Seniors Home,Barrie,182,0
2020-05-08,2230,Durham,Lakeview Manor,Beaverton,149,0
2020-05-08,2242,Lambton,Lambton Meadowview Villa,Petrolia,125,0
2020-05-08,2233,Grey-Bruce,Maple View,Owen Sound,29,0
2020-05-08,2257,Renfrew,Miramichi Lodge,Pembroke,166,0
2020-05-08,2238,Hastings Prince Edward,Moira Place Long-Term Care Home,Tweed,128,0
2020-05-08,2244,Middlesex-London,Mount Hope Centre for Long Term Care,London,394,0
2020-05-08,2236,Halton,Northridge,Oakville,133,0
2020-05-08,2234,Haldimand-Norfolk,Norview Lodge,Simcoe,179,0
2020-05-08,2241,Kingston Frontenac L & A,Providence Manor,Kingston,243,0
2020-05-08,2268,Windsor-Essex,Riverside Place,Windsor,96,0
2020-05-08,2255,Peterborough,Riverview Manor Nursing Home,Peterborough,124,0
2020-05-08,2243,"Leeds,Grenville,Lanark",Rosebridge Manor,Jasper,78,0
2020-05-08,2265,Waterloo,Saint Luke's Place,Cambridge,114,0
2020-05-08,2246,Niagara,Shalom Manor Long Term Care Home,Grimsby,144,0
2020-05-08,3895,Toronto,Shepherd Lodge,Toronto,252,0
2020-05-08,2260,Simcoe-Muskoka,Spencer House,Orillia,160,0
2020-05-08,2244,Middlesex-London,Sprucedale Care Centre,Strathroy,96,0
2020-05-08,2265,Waterloo,St. Andrew's Terrace Long Term Care Community,Cambridge,128,0
2020-05-08,2237,Hamilton,"St. Joseph's Villa, Dundas",Dundas,425,0
2020-05-08,2265,Waterloo,Stirling Heights,Cambridge,110,0
2020-05-08,2242,Lambton,Sumac Lodge,Sarnia,100,0
2020-05-08,3895,Toronto,Tendercare Living Centre,Scarborough,254,<5
2020-05-08,2246,Niagara,The Woodlands of Sunset,Welland,121,0
2020-05-08,2251,Ottawa,Villa Marconi,Ottawa,128,0
2020-05-08,2266,Wellington-Dufferin-Guelph,Wellington Terrace Long-Term Care Home,Fergus,176,0
2020-05-08,3895,Toronto,Westside,Etobicoke,242,<5
2020-05-08,2230,Durham,Winbourne Park,Ajax,110,0
2020-05-08,2260,Simcoe-Muskoka,Woods Park Care Centre,Barrie,123,0
2020-05-08,2270,York Region,Yee Hong Centre - Markham,Markham,200,0
2020-05-08,3895,Toronto,Yee Hong Centre - Scarborough McNicoll,Scarborough,155,0
2020-05-09,2246,Niagara,"Albright Gardens Homes, Incorporated",Beamsville,231,0
2020-05-09,2236,Halton,Allendale,Milton,200,0
2020-05-09,2230,Durham,Bay Ridges,Pickering,124,0
2020-05-09,2238,Hastings Prince Edward,Belmont Long Term Care Facility,Belleville,128,0
2020-05-09,2266,Wellington-Dufferin-Guelph,Caressant Care Fergus Nursing Home,Fergus,87,0
2020-05-09,4913,South West,Caressant Care on Bonnie Place,St Thomas,116,0
2020-05-09,2235,Haliburton Kawartha Pr,Case Manor Care Community,Bobcaygeon,96,0
2020-05-09,2258,Eastern Ontario,Centre d'Accueil Roger Seguin,Clarence Creek,113,0
2020-05-09,2265,Waterloo,Chartwell Elmira Long Term Care Residence,Elmira,48,0
2020-05-09,2265,Waterloo,Chartwell Westmount Long Term Care Residence,Kitchener,160,0
2020-05-09,2244,Middlesex-London,Chelsey Park,London,247,0
2020-05-09,2237,Hamilton,Clarion Nursing Home,Stoney Creek,100,0
2020-05-09,2246,Niagara,Douglas H. Rapelje Lodge,Welland,120,0
2020-05-09,3895,Toronto,Ehatare Nursing Home,Scarborough,32,0
2020-05-09,2255,Peterborough,Extendicare Lakefield,Lakefield,100,0
2020-05-09,3895,Toronto,Extendicare Rouge Valley,Toronto,192,0
2020-05-09,2256,Porcupine,Extendicare Timmins,Timmins,180,0
2020-05-09,2230,Durham,Fairview Lodge,Whitby,198,0
2020-05-09,2246,Niagara,Garden City Manor,St. Catharines,200,0
2020-05-09,2237,Hamilton,Grace Villa Nursing Home,Hamilton,184,0
2020-05-09,2238,Hastings Prince Edward,Hallowell House,Picton,97,0
2020-05-09,2236,Halton,Hampton Terrace Care Centre,Burlington,101,0
2020-05-09,2230,Durham,Hillsdale Terraces,Oshawa,200,13
2020-05-09,5183,Huron Perth,Hillside Manor,Stratford,90,0
2020-05-09,2260,Simcoe-Muskoka,IOOF Seniors Home,Barrie,182,0
2020-05-09,2230,Durham,Lakeview Manor,Beaverton,149,0
2020-05-09,2242,Lambton,Lambton Meadowview Villa,Petrolia,125,0
2020-05-09,2237,Hamilton,Macassa  Lodge,Hamilton,270,0
2020-05-09,2233,Grey-Bruce,Maple View,Owen Sound,29,0
2020-05-09,2257,Renfrew,Miramichi Lodge,Pembroke,166,0
2020-05-09,2238,Hastings Prince Edward,Moira Place Long-Term Care Home,Tweed,128,0
2020-05-09,2244,Middlesex-London,Mount Hope Centre for Long Term Care,London,394,0
2020-05-09,2236,Halton,Northridge,Oakville,133,0
2020-05-09,2234,Haldimand-Norfolk,Norview Lodge,Simcoe,179,0
2020-05-09,3895,Toronto,Providence Healthcare,Scarborough,288,<5
2020-05-09,2241,Kingston Frontenac L & A,Providence Manor,Kingston,243,0
2020-05-09,2268,Windsor-Essex,Riverside Place,Windsor,96,0
2020-05-09,2255,Peterborough,Riverview Manor Nursing Home,Peterborough,124,0
2020-05-09,2243,"Leeds,Grenville,Lanark",Rosebridge Manor,Jasper,78,0
2020-05-09,2265,Waterloo,Saint Luke's Place,Cambridge,114,0
2020-05-09,2246,Niagara,Shalom Manor Long Term Care Home,Grimsby,144,0
2020-05-09,3895,Toronto,Shepherd Lodge,Toronto,252,0
2020-05-09,2260,Simcoe-Muskoka,Spencer House,Orillia,160,0
2020-05-09,2244,Middlesex-London,Sprucedale Care Centre,Strathroy,96,0
2020-05-09,2265,Waterloo,St. Andrew's Terrace Long Term Care Community,Cambridge,128,0
2020-05-09,2237,Hamilton,"St. Joseph's Villa, Dundas",Dundas,425,0
2020-05-09,2265,Waterloo,Stirling Heights,Cambridge,110,0
2020-05-09,2242,Lambton,Sumac Lodge,Sarnia,100,0
2020-05-09,3895,Toronto,Tendercare Living Centre,Scarborough,254,<5
2020-05-09,3895,Toronto,The Wexford,Scarborough,166,0
2020-05-09,2246,Niagara,The Woodlands of Sunset,Welland,121,0
2020-05-09,2251,Ottawa,Villa Marconi,Ottawa,128,0
2020-05-09,2266,Wellington-Dufferin-Guelph,Wellington Terrace Long-Term Care Home,Fergus,176,0
2020-05-09,3895,Toronto,Westside,Etobicoke,242,<5
2020-05-09,2230,Durham,Winbourne Park,Ajax,110,0
2020-05-09,2260,Simcoe-Muskoka,Woods Park Care Centre,Barrie,123,0
2020-05-09,2270,York Region,Yee Hong Centre - Markham,Markham,200,0
2020-05-09,3895,Toronto,Yee Hong Centre - Scarborough McNicoll,Scarborough,155,0
2020-05-10,2246,Niagara,"Albright Gardens Homes, Incorporated",Beamsville,231,0
2020-05-10,2236,Halton,Allendale,Milton,200,0
2020-05-10,2230,Durham,Bay Ridges,Pickering,124,0
2020-05-10,2238,Hastings Prince Edward,Belmont Long Term Care Facility,Belleville,128,0
2020-05-10,2266,Wellington-Dufferin-Guelph,Caressant Care Fergus Nursing Home,Fergus,87,0
2020-05-10,4913,South West,Caressant Care on Bonnie Place,St Thomas,116,0
2020-05-10,2235,Haliburton Kawartha Pr,Case Manor Care Community,Bobcaygeon,96,0
2020-05-10,2258,Eastern Ontario,Centre d'Accueil Roger Seguin,Clarence Creek,113,0
2020-05-10,2265,Waterloo,Chartwell Elmira Long Term Care Residence,Elmira,48,0
2020-05-10,2244,Middlesex-London,Chelsey Park,London,247,0
2020-05-10,2237,Hamilton,Clarion Nursing Home,Stoney Creek,100,0
2020-05-10,2246,Niagara,Douglas H. Rapelje Lodge,Welland,120,0
2020-05-10,3895,Toronto,Ehatare Nursing Home,Scarborough,32,0
2020-05-10,2255,Peterborough,Extendicare Lakefield,Lakefield,100,0
2020-05-10,3895,Toronto,Extendicare Rouge Valley,Toronto,192,0
2020-05-10,2256,Porcupine,Extendicare Timmins,Timmins,180,0
2020-05-10,2230,Durham,Fairview Lodge,Whitby,198,0
2020-05-10,2246,Niagara,Garden City Manor,St. Catharines,200,0
2020-05-10,2237,Hamilton,Grace Villa Nursing Home,Hamilton,184,0
2020-05-10,2238,Hastings Prince Edward,Hallowell House,Picton,97,0
2020-05-10,2236,Halton,Hampton Terrace Care Centre,Burlington,101,0
2020-05-10,2230,Durham,Hillsdale Terraces,Oshawa,200,13
2020-05-10,5183,Huron Perth,Hillside Manor,Stratford,90,0
2020-05-10,2260,Simcoe-Muskoka,IOOF Seniors Home,Barrie,182,0
2020-05-10,2230,Durham,Lakeview Manor,Beaverton,149,0
2020-05-10,2242,Lambton,Lambton Meadowview Villa,Petrolia,125,0
2020-05-10,2237,Hamilton,Macassa  Lodge,Hamilton,270,0
2020-05-10,2233,Grey-Bruce,Maple View,Owen Sound,29,0
2020-05-10,2257,Renfrew,Miramichi Lodge,Pembroke,166,0
2020-05-10,2238,Hastings Prince Edward,Moira Place Long-Term Care Home,Tweed,128,0
2020-05-10,2244,Middlesex-London,Mount Hope Centre for Long Term Care,London,394,0
2020-05-10,2236,Halton,Northridge,Oakville,133,0
2020-05-10,2234,Haldimand-Norfolk,Norview Lodge,Simcoe,179,0
2020-05-10,3895,Toronto,Providence Healthcare,Scarborough,288,<5
2020-05-10,2241,Kingston Frontenac L & A,Providence Manor,Kingston,243,0
2020-05-10,2268,Windsor-Essex,Riverside Place,Windsor,96,0
2020-05-10,2255,Peterborough,Riverview Manor Nursing Home,Peterborough,124,0
2020-05-10,2243,"Leeds,Grenville,Lanark",Rosebridge Manor,Jasper,78,0
2020-05-10,2265,Waterloo,Saint Luke's Place,Cambridge,114,0
2020-05-10,2246,Niagara,Shalom Manor Long Term Care Home,Grimsby,144,0
2020-05-10,3895,Toronto,Shepherd Lodge,Toronto,252,0
2020-05-10,2260,Simcoe-Muskoka,Spencer House,Orillia,160,0
2020-05-10,2244,Middlesex-London,Sprucedale Care Centre,Strathroy,96,0
2020-05-10,2265,Waterloo,St. Andrew's Terrace Long Term Care Community,Cambridge,128,0
2020-05-10,2237,Hamilton,"St. Joseph's Villa, Dundas",Dundas,425,0
2020-05-10,2265,Waterloo,Stirling Heights,Cambridge,110,0
2020-05-10,2242,Lambton,Sumac Lodge,Sarnia,100,0
2020-05-10,3895,Toronto,Tendercare Living Centre,Scarborough,254,<5
2020-05-10,3895,Toronto,The Wexford,Scarborough,166,0
2020-05-10,2246,Niagara,The Woodlands of Sunset,Welland,121,0
2020-05-10,2251,Ottawa,Villa Marconi,Ottawa,128,0
2020-05-10,2266,Wellington-Dufferin-Guelph,Wellington Terrace Long-Term Care Home,Fergus,176,0
