pruid,prname,prnameFR,date,update,numconf,numprob,numdeaths,numtotal,numtested,numtests,numrecover,numtoday,percenttoday,ratetotal,numdeathstoday,percentdeath,ratedeaths,numrecoveredtoday,percentrecover,raterecovered,numteststoday,ratetests,numactive,percentactive,rateactive,numtotal_last7,numtotal_last14,ratetotal_last7,ratetotal_last14,avgtotal_last7,avgincidence_last7,numdeaths_last7,numdeaths_last14,ratedeaths_last7,ratedeaths_last14,avgdeaths_last7,avgratedeaths_last7,numtestedtoday,ratetested
62,Nunavut,Nunavut,07-10-2021,0,664,0,4,664,0,20901,659,0,0.00,1685.15,0,0.00,10.15,0,0.00,1672.46,21,530441.84,1,0.15,2.54,0,1,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,07-10-2021,,13,0,0,13,0,76,13,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00
1,Canada,Canada,07-10-2021,,1651236,0,27860,1651236,0,44067861,1581546,4100,0.25,4317.40,29,0.10,72.84,4141,0.26,4135.18,122731,1152218.18,41830,2.53,109.37,26511,57034,69.32,0.00,3787.29,9.90,268,554,0.70,1.45,38.00,0.10,0,0.00
59,British Columbia,Colombie-Britannique,08-10-2021,1,192491,0,2001,192491,0,3931735,184121,743,0.39,3691.24,5,0.25,38.37,715,0.39,3530.74,16714,753956.28,6369,3.31,122.13,4797,9950,91.99,0.00,685.29,13.14,28,79,0.54,1.51,4.00,0.08,0,0.00
48,Alberta,Alberta,08-10-2021,1,308275,0,2830,308275,0,5610443,287606,1256,0.41,6938.63,16,0.57,63.70,1812,0.63,6473.42,15595,1262794.46,17839,5.79,401.52,8473,19918,190.71,0.00,1210.43,27.24,99,208,2.23,4.68,14.00,0.32,0,0.00
47,Saskatchewan,Saskatchewan,08-10-2021,1,71034,0,741,71034,0,1158744,65601,577,0.81,6020.63,4,0.54,62.80,445,0.68,5560.14,3772,982116.28,4692,6.61,397.68,3224,6632,273.26,0.00,460.57,39.04,41,78,3.48,6.61,6.00,0.50,0,0.00
46,Manitoba,Manitoba,08-10-2021,1,61372,0,1217,61372,0,1076629,59241,115,0.19,4435.15,2,0.16,87.95,67,0.11,4281.15,4426,778043.24,914,1.49,66.05,744,1372,53.77,0.00,106.29,7.68,6,10,0.43,0.72,1.00,0.06,0,0.00
35,Ontario,Ontario,08-10-2021,1,590677,0,9504,590677,0,18166272,576374,573,0.10,3983.99,9,0.09,64.10,621,0.11,3887.52,37057,1225275.45,4799,0.81,32.37,3860,8042,26.03,0.00,551.43,3.72,40,92,0.27,0.62,6.00,0.04,0,0.00
24,Quebec,Québec,08-10-2021,1,414573,0,11410,414573,0,11865818,398033,643,0.16,4818.10,5,0.04,132.61,629,0.16,4625.87,31575,1379025.50,5130,1.24,59.62,3750,8144,43.58,0.00,535.71,6.23,33,61,0.38,0.71,5.00,0.05,0,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,08-10-2021,1,1848,0,11,1848,0,368320,1718,8,0.43,355.01,1,9.09,2.11,13,0.76,330.03,1167,707555.23,119,6.44,22.86,60,194,11.53,0.00,8.57,1.65,1,4,0.19,0.77,0.00,0.03,0,0.00
13,New Brunswick,Nouveau-Brunswick,08-10-2021,1,4987,0,72,4987,0,492730,4033,130,2.61,631.89,2,2.78,9.12,72,1.79,511.01,2836,624321.33,882,17.69,111.76,715,1280,90.60,0.00,102.14,12.94,12,20,1.52,2.53,2.00,0.22,0,0.00
12,Nova Scotia,Nouvelle-Écosse,08-10-2021,1,6918,0,98,6918,0,1245774,6586,25,0.36,697.34,0,0.00,9.88,38,0.58,663.87,4232,1255750.94,234,3.38,23.59,203,432,20.46,0.00,29.00,2.92,1,3,0.10,0.30,0.00,0.01,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,08-10-2021,0,306,0,0,306,0,206222,297,0,0.00,186.22,0,0.00,0.00,0,0.00,180.75,631,1255017.71,9,2.94,5.48,4,13,2.43,0.00,0.57,0.35,0,0,0.00,0.00,0.00,0.00,0,0.00
60,Yukon,Yukon,08-10-2021,1,793,0,10,793,0,9129,740,5,0.63,1844.79,0,0.00,23.26,0,0.00,1721.49,0,212371.47,43,5.42,100.03,38,48,88.40,0.00,5.43,12.63,1,1,2.33,2.33,0.00,0.33,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,08-10-2021,1,1411,0,6,1411,0,33176,949,51,3.61,3100.83,0,0.00,13.19,13,1.37,2085.53,103,729078.76,456,32.32,1002.11,352,529,773.56,0.00,50.29,110.51,0,4,0.00,8.79,0.00,0.00,0,0.00
62,Nunavut,Nunavut,08-10-2021,1,666,0,4,666,0,20988,660,2,0.30,1690.23,0,0.00,10.15,1,0.15,1675.00,87,532649.80,2,0.30,5.08,2,3,5.08,0.00,0.29,0.73,0,0,0.00,0.00,0.00,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,08-10-2021,,13,0,0,13,0,76,13,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00
1,Canada,Canada,08-10-2021,,1655364,0,27904,1655364,0,44186056,1585972,4128,0.25,4328.19,44,0.16,72.96,4426,0.28,4146.75,118195,1155308.56,41488,2.51,108.48,26222,56557,68.56,0.00,3746.00,9.79,262,560,0.69,1.46,37.00,0.10,0,0.00
59,British Columbia,Colombie-Britannique,09-10-2021,0,193094,0,2001,193094,0,3948257,184121,603,0.31,3702.80,0,0.00,38.37,0,0.00,3530.74,16522,757124.57,6972,3.61,133.70,4783,9677,91.72,0.00,683.29,13.10,28,79,0.54,1.51,4.00,0.08,0,0.00
48,Alberta,Alberta,09-10-2021,0,309360,0,2830,309360,0,5625179,287606,1085,0.35,6963.05,0,0.00,63.70,0,0.00,6473.42,14736,1266111.23,18924,6.12,425.94,7929,19121,178.47,0.00,1132.71,25.50,99,208,2.23,4.68,14.00,0.32,0,0.00
47,Saskatchewan,Saskatchewan,09-10-2021,1,71526,0,746,71526,0,1163561,65982,492,0.69,6062.33,5,0.67,63.23,381,0.58,5592.43,4817,986199.02,4798,6.71,406.66,3236,6577,274.27,0.00,462.29,39.18,38,79,3.22,6.70,5.00,0.46,0,0.00
46,Manitoba,Manitoba,09-10-2021,0,61462,0,1220,61462,0,1080307,59241,90,0.15,4441.65,3,0.25,88.17,0,0.00,4281.15,3678,780701.20,1001,1.63,72.34,713,1362,51.53,0.00,101.86,7.36,9,12,0.65,0.87,1.00,0.09,0,0.00
35,Ontario,Ontario,09-10-2021,1,591331,0,9506,591331,0,18203390,576951,654,0.11,3988.40,2,0.02,64.12,577,0.10,3891.41,37118,1227778.98,4874,0.82,32.87,3810,8056,25.70,0.00,544.29,3.67,36,84,0.24,0.57,5.00,0.03,0,0.00
24,Quebec,Québec,09-10-2021,0,415175,0,11412,415175,0,11900027,398033,602,0.14,4825.09,2,0.02,132.63,0,0.00,4625.87,34209,1383001.21,5730,1.38,66.59,3712,7951,43.14,0.00,530.29,6.16,30,58,0.35,0.67,4.00,0.05,0,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,09-10-2021,0,1848,0,11,1848,0,369861,1718,0,0.00,355.01,0,0.00,2.11,0,0.00,330.03,1541,710515.55,119,6.44,22.86,51,180,9.80,0.00,7.29,1.40,1,4,0.19,0.77,0.00,0.03,0,0.00
13,New Brunswick,Nouveau-Brunswick,09-10-2021,1,5087,0,72,5087,0,496485,4085,100,1.97,644.56,0,0.00,9.12,52,1.27,517.60,3755,629079.16,930,18.28,117.84,675,1319,85.53,0.00,96.43,12.22,8,18,1.01,2.28,1.00,0.14,0,0.00
12,Nova Scotia,Nouvelle-Écosse,09-10-2021,0,6945,0,98,6945,0,1249563,6586,27,0.39,700.06,0,0.00,9.88,0,0.00,663.87,3789,1259570.29,261,3.76,26.31,230,459,23.18,0.00,32.86,3.31,1,3,0.10,0.30,0.00,0.01,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,09-10-2021,0,306,0,0,306,0,206900,297,0,0.00,186.22,0,0.00,0.00,0,0.00,180.75,678,1259143.86,9,2.94,5.48,4,12,2.43,0.00,0.57,0.35,0,0,0.00,0.00,0.00,0.00,0,0.00
60,Yukon,Yukon,09-10-2021,1,796,0,10,796,0,9129,746,3,0.38,1851.77,0,0.00,23.26,6,0.80,1735.45,0,212371.47,40,5.03,93.05,38,51,88.40,0.00,5.43,12.63,1,1,2.33,2.33,0.00,0.33,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,09-10-2021,1,1456,0,6,1456,0,33284,998,45,3.09,3199.72,0,0.00,13.19,49,4.91,2193.21,108,731452.18,452,31.04,993.32,313,538,687.85,0.00,44.71,98.26,0,4,0.00,8.79,0.00,0.00,0,0.00
62,Nunavut,Nunavut,09-10-2021,0,666,0,4,666,0,21028,660,0,0.00,1690.23,0,0.00,10.15,0,0.00,1675.00,40,533664.95,2,0.30,5.08,2,3,5.08,0.00,0.29,0.73,0,0,0.00,0.00,0.00,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,09-10-2021,,13,0,0,13,0,76,13,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00
1,Canada,Canada,09-10-2021,,1659065,0,27916,1659065,0,44307047,1587037,3701,0.22,4337.87,12,0.04,72.99,1065,0.07,4149.54,120991,1158472.05,44112,2.66,115.34,25496,55306,66.66,0.00,3642.29,9.52,251,550,0.66,1.44,36.00,0.09,0,0.00
59,British Columbia,Colombie-Britannique,10-10-2021,0,193728,0,2001,193728,0,3962917,184121,634,0.33,3714.96,0,0.00,38.37,0,0.00,3530.74,14660,759935.80,7606,3.93,145.85,4710,9654,90.32,0.00,672.86,12.90,28,79,0.54,1.51,4.00,0.08,0,0.00
48,Alberta,Alberta,10-10-2021,0,310399,0,2830,310399,0,5639166,287606,1039,0.33,6986.44,0,0.00,63.70,0,0.00,6473.42,13987,1269259.41,19963,6.43,449.33,7686,18619,173.00,0.00,1098.00,24.71,99,208,2.23,4.68,14.00,0.32,0,0.00
47,Saskatchewan,Saskatchewan,10-10-2021,1,72033,0,747,72033,0,1167406,66583,507,0.70,6105.30,1,0.13,63.31,601,0.90,5643.37,3845,989457.93,4703,6.53,398.61,3389,6532,287.24,0.00,484.14,41.03,36,77,3.05,6.53,5.00,0.44,0,0.00
46,Manitoba,Manitoba,10-10-2021,0,61576,0,1222,61576,0,1083826,59241,114,0.19,4449.89,2,0.16,88.31,0,0.00,4281.15,3519,783244.26,1113,1.81,80.43,716,1372,51.74,0.00,102.29,7.39,11,14,0.79,1.01,2.00,0.11,0,0.00
35,Ontario,Ontario,10-10-2021,1,591866,0,9508,591866,0,18234513,577490,535,0.09,3992.01,2,0.02,64.13,539,0.09,3895.04,31123,1229878.16,4868,0.82,32.83,3765,7938,25.39,0.00,537.86,3.63,37,80,0.25,0.54,5.00,0.04,0,0.00
24,Quebec,Québec,10-10-2021,0,415787,0,11415,415787,0,11928661,398033,612,0.15,4832.21,3,0.03,132.66,0,0.00,4625.87,28634,1386329.01,6339,1.52,73.67,3825,7844,44.45,0.00,546.43,6.35,32,59,0.37,0.69,5.00,0.05,0,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10-10-2021,0,1848,0,11,1848,0,371122,1718,0,0.00,355.01,0,0.00,2.11,0,0.00,330.03,1261,712937.97,119,6.44,22.86,43,156,8.26,0.00,6.14,1.18,1,4,0.19,0.77,0.00,0.03,0,0.00
13,New Brunswick,Nouveau-Brunswick,10-10-2021,1,5160,0,74,5160,0,498922,4123,73,1.41,653.81,2,2.70,9.38,38,0.92,522.41,2437,632167.00,963,18.66,122.02,655,1310,82.99,0.00,93.57,11.86,8,20,1.01,2.53,1.00,0.14,0,0.00
12,Nova Scotia,Nouvelle-Écosse,10-10-2021,0,6961,0,98,6961,0,1253701,6586,16,0.23,701.67,0,0.00,9.88,0,0.00,663.87,4138,1263741.43,277,3.98,27.92,246,475,24.80,0.00,35.14,3.54,1,3,0.10,0.30,0.00,0.01,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,10-10-2021,0,306,0,0,306,0,208060,297,0,0.00,186.22,0,0.00,0.00,0,0.00,180.75,1160,1266203.34,9,2.94,5.48,4,11,2.43,0.00,0.57,0.35,0,0,0.00,0.00,0.00,0.00,0,0.00
60,Yukon,Yukon,10-10-2021,0,796,0,10,796,0,9129,746,0,0.00,1851.77,0,0.00,23.26,0,0.00,1735.45,0,212371.47,40,5.03,93.05,38,51,88.40,0.00,5.43,12.63,1,1,2.33,2.33,0.00,0.33,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,10-10-2021,0,1456,0,6,1456,0,33342,998,0,0.00,3199.72,0,0.00,13.19,0,0.00,2193.21,58,732726.79,452,31.04,993.32,313,538,687.85,0.00,44.71,98.26,0,4,0.00,8.79,0.00,0.00,0,0.00
62,Nunavut,Nunavut,10-10-2021,0,666,0,4,666,0,21088,660,0,0.00,1690.23,0,0.00,10.15,0,0.00,1675.00,60,535187.68,2,0.30,5.08,2,3,5.08,0.00,0.29,0.73,0,0,0.00,0.00,0.00,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,10-10-2021,,13,0,0,13,0,76,13,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00
1,Canada,Canada,10-10-2021,,1662595,0,27926,1662595,0,44411929,1588215,3530,0.21,4347.10,10,0.04,73.02,1178,0.07,4152.62,104882,1161214.34,46454,2.79,121.46,25392,54503,66.39,0.00,3627.43,9.48,254,549,0.66,1.44,36.00,0.09,0,0.00
59,British Columbia,Colombie-Britannique,11-10-2021,0,194196,0,2001,194196,0,3976878,184121,468,0.24,3723.94,0,0.00,38.37,0,0.00,3530.74,13961,762612.98,8074,4.16,154.83,4516,9416,86.60,0.00,645.14,12.37,18,61,0.35,1.17,3.00,0.05,0,0.00
48,Alberta,Alberta,11-10-2021,0,311027,0,2830,311027,0,5650803,287606,628,0.20,7000.57,0,0.00,63.70,0,0.00,6473.42,11637,1271878.66,20591,6.62,463.46,7188,17489,161.79,0.00,1026.86,23.11,78,185,1.76,4.16,11.00,0.25,0,0.00
47,Saskatchewan,Saskatchewan,11-10-2021,1,72458,0,751,72458,0,1170401,67049,425,0.59,6141.32,4,0.53,63.65,466,0.70,5682.87,2995,991996.40,4658,6.43,394.80,3369,6564,285.55,0.00,481.29,40.79,35,79,2.97,6.70,5.00,0.42,0,0.00
46,Manitoba,Manitoba,11-10-2021,0,61655,0,1222,61655,0,1086189,59241,79,0.13,4455.60,0,0.00,88.31,0,0.00,4281.15,2363,784951.92,1192,1.93,86.14,712,1361,51.45,0.00,101.71,7.35,9,13,0.65,0.94,1.00,0.09,0,0.00
35,Ontario,Ontario,11-10-2021,0,592324,0,9510,592324,0,18264268,578041,458,0.08,3995.10,2,0.02,64.14,551,0.10,3898.76,29755,1231885.07,4773,0.81,32.19,3712,7783,25.04,0.00,530.29,3.58,37,83,0.25,0.56,5.00,0.04,0,0.00
24,Quebec,Québec,11-10-2021,0,416267,0,11420,416267,0,11950960,399805,480,0.12,4837.79,5,0.04,132.72,1772,0.44,4646.47,22299,1388920.56,5042,1.21,58.60,3903,7805,45.36,0.00,557.57,6.48,31,64,0.36,0.74,4.00,0.05,0,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,11-10-2021,0,1848,0,11,1848,0,372045,1718,0,0.00,355.01,0,0.00,2.11,0,0.00,330.03,923,714711.09,119,6.44,22.86,29,131,5.57,0.00,4.14,0.80,1,3,0.19,0.58,0.00,0.03,0,0.00
13,New Brunswick,Nouveau-Brunswick,11-10-2021,1,5258,0,75,5258,0,501215,4145,98,1.86,666.22,1,1.33,9.50,22,0.53,525.20,2293,635072.38,1038,19.74,131.52,678,1322,85.91,0.00,96.86,12.27,7,21,0.89,2.66,1.00,0.13,0,0.00
12,Nova Scotia,Nouvelle-Écosse,11-10-2021,0,6977,0,98,6977,0,1256976,6586,16,0.23,703.29,0,0.00,9.88,0,0.00,663.87,3275,1267042.65,293,4.20,29.53,177,408,17.84,0.00,25.29,2.55,1,2,0.10,0.20,0.00,0.01,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,11-10-2021,0,306,0,0,306,0,208661,297,0,0.00,186.22,0,0.00,0.00,0,0.00,180.75,601,1269860.88,9,2.94,5.48,4,11,2.43,0.00,0.57,0.35,0,0,0.00,0.00,0.00,0.00,0,0.00
60,Yukon,Yukon,11-10-2021,0,796,0,10,796,0,9129,746,0,0.00,1851.77,0,0.00,23.26,0,0.00,1735.45,0,212371.47,40,5.03,93.05,38,45,88.40,0.00,5.43,12.63,1,1,2.33,2.33,0.00,0.33,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,11-10-2021,0,1456,0,6,1456,0,33410,998,0,0.00,3199.72,0,0.00,13.19,0,0.00,2193.21,68,734221.17,452,31.04,993.32,313,538,687.85,0.00,44.71,98.26,0,4,0.00,8.79,0.00,0.00,0,0.00
62,Nunavut,Nunavut,11-10-2021,1,671,0,4,671,0,21119,660,5,0.75,1702.92,0,0.00,10.15,0,0.00,1675.00,31,535974.42,7,1.04,17.77,7,8,17.77,0.00,1.00,2.54,0,0,0.00,0.00,0.00,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,11-10-2021,,13,0,0,13,0,76,13,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00
1,Canada,Canada,11-10-2021,,1665252,0,27938,1665252,0,44502130,1591026,2657,0.16,4354.04,12,0.04,73.05,2811,0.18,4159.97,90201,1163572.77,46288,2.78,121.03,24646,52881,64.44,0.00,3520.86,9.21,218,516,0.57,1.35,31.00,0.08,0,0.00
59,British Columbia,Colombie-Britannique,12-10-2021,1,194581,0,2029,194581,0,3988392,186955,385,0.20,3731.32,28,1.38,38.91,2834,1.52,3585.08,11514,764820.93,5597,2.88,107.33,4209,9149,80.71,0.00,601.29,11.53,46,87,0.88,1.67,7.00,0.13,0,0.00
48,Alberta,Alberta,12-10-2021,1,311633,0,2863,311633,0,5658523,293475,606,0.19,7014.21,33,1.15,64.44,5869,2.00,6605.51,7720,1273616.27,15295,4.91,344.26,7131,16849,160.50,0.00,1018.71,22.93,85,200,1.91,4.50,12.00,0.27,0,0.00
47,Saskatchewan,Saskatchewan,12-10-2021,1,72730,0,753,72730,0,1172826,67527,272,0.37,6164.37,2,0.27,63.82,478,0.71,5723.38,2425,994051.76,4450,6.12,377.17,3399,6387,288.09,0.00,485.57,41.16,27,71,2.29,6.02,4.00,0.33,0,0.00
46,Manitoba,Manitoba,12-10-2021,1,61721,0,1224,61721,0,1088142,59569,66,0.11,4460.37,2,0.16,88.45,328,0.55,4304.85,1953,786363.29,928,1.50,67.06,683,1388,49.36,0.00,97.57,7.05,11,13,0.79,0.94,2.00,0.11,0,0.00
35,Ontario,Ontario,12-10-2021,1,592714,0,9510,592714,0,18285053,578553,390,0.07,3997.73,0,0.00,64.14,512,0.09,3902.21,20785,1233286.97,4651,0.78,31.37,3673,7707,24.77,0.00,524.71,3.54,34,72,0.23,0.49,5.00,0.03,0,0.00
24,Quebec,Québec,12-10-2021,1,416676,0,11422,416676,0,11970782,400347,409,0.10,4842.54,2,0.02,132.74,542,0.14,4652.77,19822,1391224.24,4907,1.18,57.03,3876,7745,45.05,0.00,553.71,6.44,25,60,0.29,0.70,4.00,0.04,0,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12-10-2021,1,1869,0,13,1869,0,372727,1780,21,1.12,359.04,2,15.38,2.50,62,3.48,341.94,682,716021.23,76,4.07,14.60,45,138,8.64,0.00,6.43,1.23,3,5,0.58,0.96,0.00,0.08,0,0.00
13,New Brunswick,Nouveau-Brunswick,12-10-2021,1,5367,0,75,5367,0,503296,4199,109,2.03,680.03,0,0.00,9.50,54,1.29,532.04,2081,637709.15,1093,20.37,138.49,697,1363,88.31,0.00,99.57,12.62,6,19,0.76,2.41,1.00,0.11,0,0.00
12,Nova Scotia,Nouvelle-Écosse,12-10-2021,1,7011,0,98,7011,0,1259473,6716,34,0.48,706.71,0,0.00,9.88,130,1.94,676.98,2497,1269559.65,197,2.81,19.86,172,413,17.34,0.00,24.57,2.48,1,1,0.10,0.10,0.00,0.01,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,12-10-2021,1,309,0,0,309,0,209020,303,3,0.97,188.05,0,0.00,0.00,6,1.98,184.40,359,1272045.67,6,1.94,3.65,6,13,3.65,0.00,0.86,0.52,0,0,0.00,0.00,0.00,0.00,0,0.00
60,Yukon,Yukon,12-10-2021,1,824,0,10,824,0,9129,765,28,3.40,1916.90,0,0.00,23.26,19,2.48,1779.65,0,212371.47,49,5.95,113.99,41,70,95.38,0.00,5.86,13.63,0,1,0.00,2.33,0.00,0.00,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,12-10-2021,0,1456,0,6,1456,0,33440,998,0,0.00,3199.72,0,0.00,13.19,0,0.00,2193.21,30,734880.45,452,31.04,993.32,216,486,474.68,0.00,30.86,67.81,0,1,0.00,2.20,0.00,0.00,0,0.00
62,Nunavut,Nunavut,12-10-2021,1,671,0,4,671,0,21197,660,0,0.00,1702.92,0,0.00,10.15,0,0.00,1675.00,78,537953.96,7,1.04,17.77,7,8,17.77,0.00,1.00,2.54,0,0,0.00,0.00,0.00,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,12-10-2021,,13,0,0,13,0,76,13,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00
1,Canada,Canada,12-10-2021,,1667575,0,28007,1667575,0,44572076,1601860,2323,0.14,4360.12,69,0.25,73.23,10834,0.68,4188.30,69946,1165401.61,37708,2.26,98.59,24155,51716,63.16,0.00,3450.71,9.02,238,530,0.62,1.39,34.00,0.09,0,0.00
59,British Columbia,Colombie-Britannique,13-10-2021,1,195186,0,2033,195186,0,3997945,187564,605,0.31,3742.92,4,0.20,38.99,609,0.32,3596.76,9553,766652.83,5589,2.86,107.18,4062,8941,77.89,0.00,580.29,11.13,41,80,0.79,1.53,6.00,0.11,0,0.00
48,Alberta,Alberta,13-10-2021,1,312285,0,2901,312285,0,5665856,295166,652,0.21,7028.89,38,1.31,65.30,1691,0.57,6643.58,7333,1275266.78,14218,4.55,320.02,6520,15819,146.75,0.00,931.43,20.96,97,204,2.18,4.59,14.00,0.31,0,0.00
47,Saskatchewan,Saskatchewan,13-10-2021,1,73035,0,764,73035,0,1175651,67870,305,0.42,6190.23,11,1.44,64.75,343,0.51,5752.46,2825,996446.14,4401,6.03,373.02,3228,6298,273.60,0.00,461.14,39.09,31,79,2.63,6.70,4.00,0.38,0,0.00
46,Manitoba,Manitoba,13-10-2021,1,61789,0,1224,61789,0,1090116,59649,68,0.11,4465.28,0,0.00,88.45,80,0.13,4310.63,1974,787789.83,916,1.48,66.20,678,1346,49.00,0.00,96.86,7.00,10,13,0.72,0.94,1.00,0.10,0,0.00
35,Ontario,Ontario,13-10-2021,1,593020,0,9522,593020,0,18303333,579080,306,0.05,3999.79,12,0.13,64.22,527,0.09,3905.77,18280,1234519.92,4418,0.75,29.80,3503,7518,23.63,0.00,500.43,3.38,32,77,0.22,0.52,5.00,0.03,0,0.00
24,Quebec,Québec,13-10-2021,1,417188,0,11429,417188,0,11994352,400777,512,0.12,4848.49,7,0.06,132.83,430,0.11,4657.76,23570,1393963.50,4982,1.19,57.90,3882,7663,45.12,0.00,554.57,6.45,29,60,0.34,0.70,4.00,0.05,0,0.00
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,13-10-2021,1,1873,0,13,1873,0,373191,1791,4,0.21,359.81,0,0.00,2.50,11,0.61,344.06,464,716912.59,69,3.68,13.26,40,126,7.68,0.00,5.71,1.10,3,5,0.58,0.96,0.00,0.08,0,0.00
13,New Brunswick,Nouveau-Brunswick,13-10-2021,1,5449,0,80,5449,0,506447,4294,82,1.50,690.42,5,6.25,10.14,95,2.21,544.08,3151,641701.67,1075,19.73,136.21,708,1361,89.71,0.00,101.14,12.82,10,23,1.27,2.91,1.00,0.18,0,0.00
12,Nova Scotia,Nouvelle-Écosse,13-10-2021,1,7033,0,98,7033,0,1261823,6748,22,0.31,708.93,0,0.00,9.88,32,0.47,680.20,2350,1271928.47,187,2.66,18.85,169,395,17.04,0.00,24.14,2.43,0,1,0.00,0.10,0.00,0.00,0,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,13-10-2021,0,309,0,0,309,0,209209,303,0,0.00,188.05,0,0.00,0.00,0,0.00,184.40,189,1273195.88,6,1.94,3.65,6,13,3.65,0.00,0.86,0.52,0,0,0.00,0.00,0.00,0.00,0,0.00
60,Yukon,Yukon,13-10-2021,0,827,0,10,827,0,9129,769,3,0.36,1923.88,0,0.00,23.26,4,0.52,1788.95,0,212371.47,48,5.80,111.66,44,73,102.36,0.00,6.29,14.62,0,1,0.00,2.33,0.00,0.00,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,13-10-2021,1,1537,0,7,1537,0,33514,1196,81,5.27,3377.73,1,14.29,15.38,198,16.56,2628.34,74,736506.68,334,21.73,734.00,232,518,509.85,0.00,33.14,72.84,1,1,2.20,2.20,0.00,0.31,0,0.00
62,Nunavut,Nunavut,13-10-2021,1,671,0,4,671,0,21209,660,0,0.00,1702.92,0,0.00,10.15,0,0.00,1675.00,12,538258.51,7,1.04,17.77,7,7,17.77,0.00,1.00,2.54,0,0,0.00,0.00,0.00,0.00,0,0.00
99,Repatriated travellers,Voyageurs rapatriés,13-10-2021,,13,0,0,13,0,76,13,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0,0.00
1,Canada,Canada,13-10-2021,,1670215,0,28085,1670215,0,44641851,1605880,2640,0.16,4367.02,78,0.28,73.43,4020,0.25,4198.81,69775,1167225.98,36250,2.17,94.78,23079,50078,60.34,0.00,3297.00,8.62,254,544,0.66,1.42,36.00,0.09,0,0.00
59,British Columbia,Colombie-Britannique,14-10-2021,1,195766,0,2042,195766,0,4009070,187985,580,0.30,3754.04,9,0.44,39.16,421,0.22,3604.83,11125,768786.18,5739,2.93,110.05,4018,8786,77.05,0.00,574.00,11.01,46,80,0.88,1.53,7.00,0.13,0,0.00
48,Alberta,Alberta,14-10-2021,1,313201,0,2930,313201,0,5674476,296848,916,0.29,7049.51,29,0.99,65.95,1682,0.57,6681.43,8620,1277206.96,13423,4.29,302.12,6182,15029,139.14,0.00,883.14,19.88,116,213,2.61,4.79,17.00,0.37,0,0.00
47,Saskatchewan,Saskatchewan,14-10-2021,1,73350,0,769,73350,0,1178532,68287,315,0.43,6216.92,5,0.65,65.18,417,0.61,5787.80,2881,998887.99,4294,5.85,363.95,2893,6011,245.20,0.00,413.29,35.03,32,74,2.71,6.27,5.00,0.39,0,0.00
